4.4000001 -68.153618 0.022258943 0.96965307 0.17759597 0.00096051785 0.8995685 1.2485908e-08 0.0014055187 0.40523297 7.1389331e-05 0.070772715 0.12299501 0.094210081 2.8725179e-05 0.0058557787 0.019406362 0.0058524352 -0.00072816468 0.022252914 0.96881783 1.9291842 7.4856239e-06 -0.00095930975 0.0012932301 0.015320103 -0.090768069 4.3202577e-05 -0.0046725152 6.2429545e-10 -6.7519807e-08 5.6956258e-05 -0.006160025 1.528931e-09 1.8112306e-08 0.0087046912 0.10311913 0.099981397 284.19308 0.00047105041 -0.013827031 0 -0.010832608 0.11843925 -0.012520082 0.0013240637 0.0155823 64.175377 -6.8153615 
4.5999999 -68.161995 0.022242151 0.96957254 0.17776644 0.00099057541 0.89519835 1.3016499e-08 0.0014482918 0.40569863 7.5586715e-05 0.070785373 0.12430005 0.094214186 2.9591243e-05 0.0058464715 0.020250363 0.0058405511 -0.00075867528 0.022231465 0.96885401 1.9288728 7.4680752e-06 -0.00095712341 0.0012982028 0.015368128 -0.090809986 4.4338074e-05 -0.0047956947 6.5082495e-10 -7.0394528e-08 5.8756999e-05 -0.0063552745 1.7140055e-09 2.0290402e-08 0.0087986244 0.10415815 0.10012382 284.22269 0.00047107093 -0.013831584 0 -0.011151039 0.1195263 -0.012866838 0.0020178875 0.015684383 63.757687 -6.8161998 
4.8000002 -68.173683 0.022216495 0.96950418 0.1778952 0.0010193411 0.89086908 1.3533977e-08 0.0014890122 0.40616223 8.0071091e-05 0.070793919 0.12559383 0.094218411 3.0481342e-05 0.0058322665 0.021093849 0.0058240234 -0.00078842806 0.022201598 0.96890432 1.9284389 7.4417376e-06 -0.00095383491 0.001301968 0.015397485 -0.090868421 4.5404973e-05 -0.004911623 6.7669881e-10 -7.3201008e-08 6.0478051e-05 -0.0065421336 1.9234137e-09 2.2746899e-08 0.0088912789 0.10515108 0.10032266 284.26376 0.00047109206 -0.013837709 0 -0.01145383 0.12054858 -0.013196093 0.0026463629 0.015783818 63.356026 -6.8173685 
5 -68.188362 0.022182839 0.96944815 0.17798647 0.0010468303 0.88658237 1.4037802e-08 0.0015277046 0.40662584 8.4850326e-05 0.070797689 0.12687699 0.094222791 3.1393738e-05 0.0058136601 0.021937007 0.0058033355 -0.00081742066 0.022164147 0.96896744 1.9278942 7.4075397e-06 -0.00094956037 0.0013046421 0.015409963 -0.090941794 4.6405061e-05 -0.0050204876 7.018901e-10 -7.5936335e-08 6.2120416e-05 -0.0067207064 2.1598734e-09 2.551165e-08 0.0089825979 0.10609922 0.10057286 284.315 0.00047111395 -0.013845266 0 -0.011741269 0.12150921 -0.013508251 0.0032138953 0.015880667 62.96965 -6.8188357 
5.1999998 -68.205727 0.022141995 0.9694044 0.17804405 0.0010730617 0.88233948 1.4527532e-08 0.0015643997 0.40709123 8.9931207e-05 0.07079614 0.12815015 0.094227351 3.2326741e-05 0.0057911216 0.022780009 0.0057789437 -0.00084565656 0.022119904 0.96904194 1.9272501 7.3663655e-06 -0.00094441022 0.0013063308 0.01540722 -0.091028646 4.7340236e-05 -0.0051224846 7.2637663e-10 -7.8598113e-08 6.3685336e-05 -0.0068911184 2.4262865e-09 2.8616283e-08 0.0090725357 0.10700395 0.1008697 284.37512 0.00047113677 -0.01385412 0 -0.012013681 0.1224112 -0.013803748 0.003724688 0.015974995 62.597832 -6.8205729 
5.4000001 -68.225517 0.022094723 0.96937281 0.17807132 0.0010980566 0.87814176 1.500282e-08 0.0015991325 0.40755996 9.5319447e-05 0.07078886 0.12941383 0.094232142 3.3278706e-05 0.0057650944 0.023623008 0.0057512773 -0.00087314442 0.022069599 0.96912664 1.9265168 7.3190472e-06 -0.00093848864 0.0013071315 0.015390796 -0.091127589 4.8212467e-05 -0.005217819 7.50141e-10 -8.1184396e-08 6.5174238e-05 -0.0070535159 2.725739e-09 3.2094164e-08 0.0091610579 0.1078667 0.10120885 284.44293 0.00047116072 -0.013864147 0 -0.012271416 0.12325753 -0.014083049 0.0041827457 0.016066868 62.239883 -6.8225517 
5.5999999 -68.247475 0.022041732 0.9693532 0.17807136 0.0011218386 0.87399024 1.5463399e-08 0.0016319428 0.40803349 0.00010101978 0.070775546 0.13066854 0.094237171 3.4248042e-05 0.005735992 0.02446614 0.0057207365 -0.00089989707 0.022013919 0.9692204 1.9257038 7.2663661e-06 -0.00093189307 0.0013071329 0.015362113 -0.091237374 4.9023798e-05 -0.0053067021 7.7316997e-10 -8.3693699e-08 6.6588727e-05 -0.0072080614 3.0614986e-09 3.5980342e-08 0.0092481375 0.10868897 0.10158631 284.51733 0.00047118586 -0.013875234 0 -0.012514847 0.12405112 -0.014346638 0.004591878 0.016156355 61.895145 -6.8247476 
5.8000002 -68.271362 0.021983683 0.96934515 0.17804696 0.0011444333 0.8698858 1.5909087e-08 0.0016628738 0.40851295 0.00010703599 0.070756003 0.13191471 0.094242483 3.5233203e-05 0.0057042013 0.025309527 0.0056876927 -0.00092593092 0.021953497 0.96932203 1.9248202 7.2090475e-06 -0.00092471432 0.0013064164 0.015322486 -0.091356806 4.9776314e-05 -0.0053893491 7.9545442e-10 -8.6124928e-08 6.7930545e-05 -0.0073549328 3.4370111e-09 4.0311463e-08 0.0093337577 0.10947227 0.10199839 284.59726 0.00047121241 -0.013887271 0 -0.012744368 0.1247948 -0.014595013 0.0049557029 0.016243525 61.562992 -6.827136 
6 -68.296959 0.021921188 0.96934825 0.17800061 0.0011658684 0.86582917 1.633977e-08 0.0016919719 0.40899947 0.00011337095 0.070730105 0.13315275 0.094248086 3.6232694e-05 0.0056700795 0.026153276 0.0056524896 -0.00095126522 0.021888923 0.96943057 1.923874 7.1477625e-06 -0.00091703626 0.0013050567 0.015273129 -0.091484807 5.0472143e-05 -0.0054659797 8.1698853e-10 -8.8477371e-08 6.920156e-05 -0.0074943188 3.8558921e-09 4.5125653e-08 0.0094179073 0.11021814 0.10244167 284.68173 0.0004712404 -0.013900161 0 -0.012960386 0.12549131 -0.014828688 0.0052776518 0.016328445 61.242817 -6.8296962 
6.1999998 -68.324074 0.02185481 0.96936208 0.17793462 0.0011861725 0.86182106 1.6755397e-08 0.0017192864 0.40949389 0.00012002665 0.070697807 0.13438302 0.094254002 3.7245085e-05 0.0056339568 0.026997479 0.0056154439 -0.0009759214 0.021820737 0.96954513 1.9228731 7.0831293e-06 -0.00090893602 0.0013031223 0.015215159 -0.091620371 5.1113424e-05 -0.0055368142 8.3776985e-10 -9.0750646e-08 7.040373e-05 -0.0076264194 4.3219188e-09 5.0462408e-08 0.0095005846 0.11092812 0.10291298 284.7699 0.00047127 -0.01391381 0 -0.013163324 0.12614334 -0.015048182 0.0055609718 0.016411187 60.934044 -6.8324075 
6.4000001 -68.352509 0.021785069 0.96938616 0.17785105 0.001205376 0.857862 1.7155978e-08 0.0017448687 0.40999702 0.0001270042 0.070659123 0.13560584 0.094260253 3.8268987e-05 0.0055961357 0.027842218 0.0055768453 -0.00099992275 0.021749439 0.96966487 1.9218245 7.0157116e-06 -0.00090048421 0.0013006758 0.015149605 -0.091762558 5.1702311e-05 -0.0056020753 8.5779894e-10 -9.2944667e-08 7.15391e-05 -0.0077514411 4.8390203e-09 5.6362428e-08 0.0095817903 0.11160378 0.10340941 284.86093 0.00047130126 -0.013928136 0 -0.013353609 0.12675345 -0.015254016 0.0058087325 0.016491821 60.63612 -6.8352513 
6.5999999 -68.382103 0.021712445 0.9694199 0.17775179 0.0012235098 0.85395235 1.7541575e-08 0.0017687718 0.41050947 0.0001343039 0.070614129 0.13682154 0.094266854 3.9303068e-05 0.005556894 0.028687563 0.0055369581 -0.0010232936 0.021675484 0.96978897 1.9207343 6.9460225e-06 -0.00089174497 0.0012977746 0.015077407 -0.091910534 5.224095e-05 -0.0056619844 8.7707874e-10 -9.505964e-08 7.2609757e-05 -0.0078695985 5.4112621e-09 6.2867464e-08 0.0096615339 0.11224666 0.10392827 284.95404 0.00047133426 -0.01394306 0 -0.013531677 0.12732413 -0.015446717 0.006023827 0.016570415 60.348515 -6.8382106 
6.8000002 -68.412697 0.021637373 0.96946281 0.17763858 0.0012406057 0.85009247 1.7912294e-08 0.00179105 0.41103178 0.00014192528 0.070562951 0.13803034 0.094273821 4.0346054e-05 0.0055164834 0.029533574 0.0054960214 -0.0010460593 0.021599289 0.96991676 1.9196087 6.8745262e-06 -0.00088277645 0.0012944716 0.014999431 -0.092063501 5.2731477e-05 -0.0057167616 8.9561469e-10 -9.7096006e-08 7.3617848e-05 -0.0079811094 6.0428351e-09 7.0020143e-08 0.0097398274 0.1128583 0.10446707 285.04861 0.0004713691 -0.013958512 0 -0.013697968 0.1278578 -0.015626803 0.0062089809 0.016647045 60.070721 -6.84127 
7 -68.444153 0.02156025 0.96951431 0.17751299 0.0012566961 0.84628254 1.8268281e-08 0.0018117585 0.41156435 0.00014986702 0.070505746 0.13923249 0.094281159 4.1396728e-05 0.0054751318 0.030380303 0.0054542529 -0.0010682454 0.021521237 0.97004759 1.9184531 6.8016407e-06 -0.00087363092 0.0012908147 0.01491646 -0.092220753 5.3175998e-05 -0.005766626 9.1341407e-10 -9.9054411e-08 7.456552e-05 -0.0080861943 6.7380372e-09 7.7863746e-08 0.0098166903 0.11344019 0.10502353 285.14398 0.0004714058 -0.013974424 0 -0.013852919 0.12835672 -0.015794797 0.0063667535 0.016721778 59.802254 -6.8444152 
7.1999998 -68.476326 0.021481441 0.96957386 0.17737645 0.0012718136 0.8425228 1.8609722e-08 0.0018309534 0.41210753 0.00015812714 0.070442699 0.14042822 0.094288893 4.245391e-05 0.0054330463 0.03122779 0.005411848 -0.0010898777 0.021441668 0.97018087 1.9172723 6.7277392e-06 -0.00086435524 0.001286848 0.014829216 -0.092381634 5.3576601e-05 -0.0058117928 9.3048608e-10 -1.0093571e-07 7.5454962e-05 -0.0081850775 7.5012565e-09 8.6442036e-08 0.0098921424 0.11399382 0.10559551 285.23965 0.00047144445 -0.013990739 0 -0.013996971 0.12882312 -0.015951203 0.0064995452 0.016794685 59.542645 -6.8476324 
7.4000001 -68.509109 0.021401273 0.96964079 0.17723028 0.0012859914 0.83881319 1.8936825e-08 0.0018486907 0.41266152 0.00016670287 0.070374042 0.14161769 0.094297022 4.3516495e-05 0.0053904112 0.032076072 0.005368981 -0.0011109818 0.021360897 0.97031605 1.9160708 6.6531561e-06 -0.00085499114 0.0012826115 0.014738349 -0.092545539 5.3935328e-05 -0.0058524739 9.4684127e-10 -1.0274091e-07 7.628835e-05 -0.0082779806 8.3369533e-09 9.5799031e-08 0.0099662095 0.11452063 0.10618111 285.33514 0.00047148508 -0.014007402 0 -0.014130558 0.12925908 -0.01609653 0.0066096014 0.016865836 59.291454 -6.8509107 
7.5999999 -68.542389 0.021320041 0.96971464 0.17707568 0.0012992619 0.83515382 1.9249836e-08 0.0018650265 0.41322652 0.00017559083 0.07030002 0.14280108 0.094305553 4.4583412e-05 0.0053473921 0.032925174 0.0053258082 -0.0011315831 0.021279203 0.97045267 1.9148527 6.5781851e-06 -0.00084557565 0.0012781419 0.014644453 -0.09271194 5.4254178e-05 -0.0058888784 9.6249175e-10 -1.0447116e-07 7.7067838e-05 -0.0083651273 9.2496411e-09 1.059788e-07 0.010038919 0.11502203 0.10677852 285.43002 0.00047152778 -0.014024362 0 -0.01425411 0.1296666 -0.016231269 0.0066990196 0.016935302 59.048256 -6.854239 
7.8000002 -68.576065 0.021238014 0.96979475 0.17691372 0.0013116583 0.83154458 1.954901e-08 0.0018800166 0.41380262 0.00018478694 0.070220888 0.14397854 0.094314501 4.5653655e-05 0.0053041372 0.033775117 0.0052824691 -0.0011517062 0.021196838 0.97059035 1.9136217 6.5030868e-06 -0.00083614135 0.0012734722 0.014548061 -0.092880338 5.4535114e-05 -0.0059212083 9.7745045e-10 -1.0612773e-07 7.7795587e-05 -0.0084467391 1.0243864e-08 1.1702521e-07 0.0101103 0.11549938 0.10738612 285.52393 0.00047157251 -0.014041575 0 -0.014368053 0.13004756 -0.0163559 0.006769754 0.017003147 58.812641 -6.8576069 
8 -68.610054 0.02115543 0.96988076 0.17674541 0.0013232128 0.82798535 1.9834628e-08 0.0018937166 0.41438988 0.00019428655 0.07013692 0.14515018 0.094323866 4.6726254e-05 0.0052607763 0.034625914 0.0052390853 -0.0011713753 0.021114031 0.97072864 1.9123808 6.4280894e-06 -0.00082671695 0.0012686329 0.014449657 -0.093050286 5.4780041e-05 -0.005949663 9.9173136e-10 -1.07712e-07 7.8473699e-05 -0.008523033 1.1324179e-08 1.2898174e-07 0.010180387 0.11595402 0.10800241 285.61652 0.00047161934 -0.014059 0 -0.014472804 0.1304038 -0.016470896 0.0068236212 0.01706944 58.584225 -6.8610058 
