HGNC ID	Entrez Gene ID
HGNC:35725	728428
HGNC:35726	100271093
HGNC:35727	100128888
HGNC:35728	100270877
HGNC:35729	647285
HGNC:3573	8772
HGNC:35730	728937
HGNC:35731	100271060
HGNC:35732	100130446
HGNC:35733	100271431
HGNC:35734	347292
HGNC:35735	728971
HGNC:35736	100271621
HGNC:35737	100216342
HGNC:35738	100271257
HGNC:35739	729903
HGNC:3574	3992
HGNC:35740	341604
HGNC:35741	100271133
HGNC:35742	390612
HGNC:35743	731688
HGNC:35744	100128423
HGNC:35745	100129952
HGNC:35746	100127993
HGNC:35747	402120
HGNC:35748	641293
HGNC:35749	100271477
HGNC:3575	9415
HGNC:35750	100271326
HGNC:35751	389101
HGNC:35752	204010
HGNC:35753	389472
HGNC:35754	100271399
HGNC:35755	100271173
HGNC:35756	100130435
HGNC:35757	441034
HGNC:35758	100271044
HGNC:35759	100129421
HGNC:3576	3995
HGNC:35760	100270910
HGNC:35761	727984
HGNC:35762	100270922
HGNC:35763	100270981
HGNC:35764	400963
HGNC:35765	729374
HGNC:35766	729279
HGNC:35767	100271563
HGNC:35768	730070
HGNC:35769	100271166
HGNC:35770	100271079
HGNC:35771	729215
HGNC:35772	392358
HGNC:35773	391135
HGNC:35774	728311
HGNC:35775	644236
HGNC:35776	100130983
HGNC:35777	100271460
HGNC:35778	100132049
HGNC:35779	100271588
HGNC:3578	11124
HGNC:35780	100132673
HGNC:35781	652670
HGNC:35782	100271108
HGNC:35783	100129374
HGNC:35784	100271106
HGNC:35785	644388
HGNC:35786	100270859
HGNC:35787	646195
HGNC:35788	100271102
HGNC:35789	646766
HGNC:3579	2184
HGNC:35790	100271054
HGNC:35791	100271274
HGNC:35792	442257
HGNC:35793	440575
HGNC:35794	100271589
HGNC:35795	646093
HGNC:35796	100271069
HGNC:35797	644068
HGNC:35798	100271504
HGNC:35799	100271384
HGNC:358	9049
HGNC:35800	100129284
HGNC:35801	100270848
HGNC:35802	728620
HGNC:35803	100270891
HGNC:35804	391560
HGNC:35805	100130225
HGNC:35806	100270941
HGNC:35807	100271572
HGNC:35808	100271522
HGNC:35809	729416
HGNC:3581	2186
HGNC:35810	100270998
HGNC:35811	100271248
HGNC:35812	729621
HGNC:35813	100271644
HGNC:35814	401817
HGNC:35815	100271524
HGNC:35816	729449
HGNC:35817	100271379
HGNC:35818	100271122
HGNC:35819	100271284
HGNC:3582	2175
HGNC:35820	100271499
HGNC:35821	728486
HGNC:35822	100271088
HGNC:35823	100271531
HGNC:35824	100271056
HGNC:35825	441632
HGNC:35826	100131905
HGNC:35827	728481
HGNC:35828	100270841
HGNC:35829	100271547
HGNC:3583	2187
HGNC:35830	100271010
HGNC:35831	100271612
HGNC:35832	100271152
HGNC:35833	285260
HGNC:35834	390856
HGNC:35835	100271252
HGNC:35836	100271592
HGNC:35837	645160
HGNC:35838	100270936
HGNC:35839	125208
HGNC:3584	2176
HGNC:35840	100271387
HGNC:35841	644315
HGNC:35842	130678
HGNC:35843	100271117
HGNC:35844	100270915
HGNC:35845	100270996
HGNC:35846	100131846
HGNC:35847	390576
HGNC:35848	342994
HGNC:35849	641311
HGNC:3585	2177
HGNC:35850	100131286
HGNC:35851	100271086
HGNC:35852	729257
HGNC:35853	100271193
HGNC:35854	100271184
HGNC:35855	100132924
HGNC:35856	647236
HGNC:35857	728562
HGNC:35858	100271400
HGNC:35859	100271538
HGNC:3586	2178
HGNC:35860	654029
HGNC:35861	728126
HGNC:35862	100271485
HGNC:35863	100271118
HGNC:35864	100271186
HGNC:35865	100271390
HGNC:35866	100271235
HGNC:35867	100131151
HGNC:35868	392557
HGNC:35869	100129199
HGNC:3587	2188
HGNC:35870	100270898
HGNC:35871	100131230
HGNC:35872	100271139
HGNC:35873	343301
HGNC:35874	133790
HGNC:35875	392206
HGNC:35876	100271241
HGNC:35877	100271323
HGNC:35878	100271443
HGNC:35879	100271649
HGNC:3588	2189
HGNC:35880	646942
HGNC:35881	646476
HGNC:35882	100271513
HGNC:35883	442712
HGNC:35884	100271336
HGNC:35885	100271285
HGNC:35886	728374
HGNC:35887	100270912
HGNC:35888	100131730
HGNC:35889	390857
HGNC:35890	646784
HGNC:35891	100271165
HGNC:35892	100271552
HGNC:35893	391706
HGNC:35894	442260
HGNC:35895	100271501
HGNC:35896	644109
HGNC:35897	100130034
HGNC:35898	100270896
HGNC:35899	442242
HGNC:359	23746
HGNC:3590	2191
HGNC:35900	100271518
HGNC:35901	643507
HGNC:35902	100271261
HGNC:35903	100133162
HGNC:35904	100271138
HGNC:35905	100271313
HGNC:35906	100271351
HGNC:35907	100271350
HGNC:35908	100271123
HGNC:35909	100129882
HGNC:3591	10160
HGNC:35910	100270882
HGNC:35911	100270901
HGNC:35912	100271023
HGNC:35913	146110
HGNC:35914	441896
HGNC:35915	100131338
HGNC:35916	100131945
HGNC:35917	100271185
HGNC:35918	653314
HGNC:35919	100271342
HGNC:3592	2193
HGNC:35920	642306
HGNC:35921	644128
HGNC:35922	100128912
HGNC:35923	100129279
HGNC:35924	100270835
HGNC:35925	391181
HGNC:35926	100271331
HGNC:35927	100129934
HGNC:35928	402069
HGNC:35929	100271030
HGNC:35930	442726
HGNC:35931	100271363
HGNC:35932	100271507
HGNC:35933	100271191
HGNC:35934	392271
HGNC:35935	100132678
HGNC:35936	100270945
HGNC:35937	286348
HGNC:35938	100131467
HGNC:35939	729349
HGNC:3594	2194
HGNC:35940	100271620
HGNC:35941	100271532
HGNC:35942	647099
HGNC:35943	100133108
HGNC:35944	284064
HGNC:35945	402184
HGNC:35946	646077
HGNC:35947	728979
HGNC:35948	729389
HGNC:35949	100271021
HGNC:3595	2195
HGNC:35950	100270993
HGNC:35951	100271385
HGNC:35952	100270924
HGNC:35953	100271212
HGNC:35954	100271446
HGNC:35955	391825
HGNC:35956	643627
HGNC:35957	100271286
HGNC:35958	728106
HGNC:35959	100271449
HGNC:3596	2196
HGNC:35960	392282
HGNC:35961	646233
HGNC:35962	100270930
HGNC:35963	100130676
HGNC:35964	343495
HGNC:35965	100271000
HGNC:35966	728933
HGNC:35967	388339
HGNC:35968	100271003
HGNC:35969	400389
HGNC:3597	2197
HGNC:35970	100271405
HGNC:35971	391836
HGNC:35972	440587
HGNC:35973	391828
HGNC:35974	442086
HGNC:35975	728207
HGNC:35976	100271410
HGNC:35977	389435
HGNC:35978	100271255
HGNC:35979	100271635
HGNC:35980	100132311
HGNC:35981	100128863
HGNC:35982	653658
HGNC:35983	727821
HGNC:35984	100129743
HGNC:35985	645173
HGNC:35986	100271067
HGNC:35987	729241
HGNC:35988	100130630
HGNC:35989	645299
HGNC:3599	2091
HGNC:35990	100270960
HGNC:35991	390578
HGNC:35992	645018
HGNC:35993	100271234
HGNC:35994	100270846
HGNC:35995	641790
HGNC:35996	729259
HGNC:35997	100271467
HGNC:35998	100129939
HGNC:35999	100133139
HGNC:36	23460
HGNC:360	326
HGNC:3600	2192
HGNC:36000	149224
HGNC:36001	100129418
HGNC:36002	729075
HGNC:36003	100271391
HGNC:36004	441533
HGNC:36005	100132742
HGNC:36006	728782
HGNC:36007	644020
HGNC:36008	100271163
HGNC:36009	100270837
HGNC:3601	2199
HGNC:36010	392522
HGNC:36011	646294
HGNC:36012	729332
HGNC:36013	728843
HGNC:36014	100271115
HGNC:36015	391655
HGNC:36016	728484
HGNC:36017	100271178
HGNC:36018	645656
HGNC:36019	646985
HGNC:3602	10516
HGNC:36020	100271584
HGNC:36021	100270826
HGNC:36022	653805
HGNC:36023	100271202
HGNC:36024	100271488
HGNC:36025	391126
HGNC:36026	100271094
HGNC:36027	100271491
HGNC:36028	100271076
HGNC:36029	100271109
HGNC:3603	2200
HGNC:36030	100271619
HGNC:36031	100271220
HGNC:36032	441727
HGNC:36033	100271066
HGNC:36034	729842
HGNC:36035	100271294
HGNC:36036	401975
HGNC:36037	100271151
HGNC:36038	202789
HGNC:36039	100129685
HGNC:3604	2201
HGNC:36040	100271464
HGNC:36041	100128083
HGNC:36042	442270
HGNC:36043	100271585
HGNC:36044	100271175
HGNC:36045	100271629
HGNC:36046	100271008
HGNC:36047	100129424
HGNC:36048	100271430
HGNC:36049	729962
HGNC:36050	100128519
HGNC:36051	729340
HGNC:36052	727951
HGNC:36053	100128277
HGNC:36055	100270940
HGNC:36056	645957
HGNC:36057	391777
HGNC:36058	100132053
HGNC:36059	100271250
HGNC:3606	2203
HGNC:36060	100271450
HGNC:36061	645000
HGNC:36062	100271567
HGNC:36063	100130537
HGNC:36064	100271301
HGNC:36065	100271208
HGNC:36066	642320
HGNC:36067	100127949
HGNC:36068	100271316
HGNC:36069	100271049
HGNC:3607	8789
HGNC:36070	100128358
HGNC:36071	100271084
HGNC:36072	100271028
HGNC:36073	100271101
HGNC:36074	100271643
HGNC:36075	100131196
HGNC:36076	100271526
HGNC:36077	100271483
HGNC:36078	100271372
HGNC:36079	100270868
HGNC:3608	2204
HGNC:36080	100271064
HGNC:36081	100271169
HGNC:36082	652624
HGNC:36083	100271130
HGNC:36084	100271082
HGNC:36085	728453
HGNC:36086	646104
HGNC:36087	100133255
HGNC:36088	100131527
HGNC:36089	100271415
HGNC:3609	2205
HGNC:36090	100131418
HGNC:36091	100271157
HGNC:36092	100128162
HGNC:36093	402694
HGNC:36094	100129905
HGNC:36095	643343
HGNC:36096	391581
HGNC:36097	100271427
HGNC:36098	646966
HGNC:36099	100271452
HGNC:361	203
HGNC:36100	100130718
HGNC:36101	100271444
HGNC:36102	100129017
HGNC:36103	100128393
HGNC:36104	100128745
HGNC:36105	100271147
HGNC:36106	388707
HGNC:36107	100129234
HGNC:36108	401863
HGNC:36109	100130922
HGNC:3611	2207
HGNC:36110	728567
HGNC:36111	100271025
HGNC:36112	654350
HGNC:36113	100271210
HGNC:36114	100133222
HGNC:36115	390671
HGNC:36116	100270851
HGNC:36117	87688
HGNC:36118	100271383
HGNC:36119	100132265
HGNC:3612	2208
HGNC:36120	100270969
HGNC:36121	100271288
HGNC:36122	100129090
HGNC:36123	100271486
HGNC:36124	100271481
HGNC:36125	100131614
HGNC:36126	728590
HGNC:36127	389156
HGNC:36128	100270956
HGNC:36129	645654
HGNC:3613	2209
HGNC:36130	646672
HGNC:36131	100271244
HGNC:36132	100271072
HGNC:36133	645387
HGNC:36134	100271196
HGNC:36135	100131788
HGNC:36136	100271136
HGNC:36137	100271272
HGNC:36138	100271616
HGNC:36139	100271180
HGNC:3614	2210
HGNC:36140	286444
HGNC:36141	643932
HGNC:36142	100271357
HGNC:36143	390413
HGNC:36144	392979
HGNC:36145	100271594
HGNC:36146	100271089
HGNC:36147	100270914
HGNC:36148	729617
HGNC:36149	643003
HGNC:3615	100132417
HGNC:36150	100271129
HGNC:36151	100270908
HGNC:36152	100271035
HGNC:36153	100271216
HGNC:36154	729927
HGNC:36155	100271602
HGNC:36156	133609
HGNC:36157	643992
HGNC:36158	643653
HGNC:36159	728820
HGNC:3616	2212
HGNC:36160	100130823
HGNC:36161	442660
HGNC:36162	389672
HGNC:36163	100132488
HGNC:36164	441898
HGNC:36165	100129394
HGNC:36166	100270829
HGNC:36167	399670
HGNC:36168	100271407
HGNC:36169	100271344
HGNC:36170	646583
HGNC:36171	139452
HGNC:36172	100129998
HGNC:36173	100271651
HGNC:36174	648729
HGNC:36175	100271140
HGNC:36176	728517
HGNC:36177	100270962
HGNC:36178	100271654
HGNC:36179	647276
HGNC:3618	2213
HGNC:36180	100270885
HGNC:36181	389992
HGNC:36183	647190
HGNC:36184	100133235
HGNC:36185	100270933
HGNC:36186	100271183
HGNC:36187	100271549
HGNC:36188	643264
HGNC:36189	100271158
HGNC:3619	2214
HGNC:36190	100132722
HGNC:36191	100132961
HGNC:36192	100270884
HGNC:36193	650788
HGNC:36194	646820
HGNC:36195	729209
HGNC:36196	100131087
HGNC:36197	646787
HGNC:36198	100128258
HGNC:36199	100270844
HGNC:362	204
HGNC:3620	2215
HGNC:36200	100271050
HGNC:36201	100271395
HGNC:36202	100271419
HGNC:36203	100130070
HGNC:36205	100270879
HGNC:36206	728244
HGNC:36207	440589
HGNC:36208	645899
HGNC:36209	100271603
HGNC:3621	2217
HGNC:36210	729138
HGNC:36211	100271120
HGNC:36212	100128984
HGNC:36213	728553
HGNC:36214	100271217
HGNC:36215	442659
HGNC:36216	100271511
HGNC:36217	100271078
HGNC:36218	644499
HGNC:36219	100271417
HGNC:3622	2218
HGNC:36220	388460
HGNC:36221	100270833
HGNC:36222	100132988
HGNC:36223	387753
HGNC:36224	100271267
HGNC:36225	222901
HGNC:36226	100271626
HGNC:36227	100271239
HGNC:36228	126235
HGNC:36229	441377
HGNC:3623	2219
HGNC:36230	729301
HGNC:36231	100271493
HGNC:36232	100271290
HGNC:36233	100271534
HGNC:36234	100270971
HGNC:36235	100131761
HGNC:36236	100271144
HGNC:36237	100271561
HGNC:36238	391124
HGNC:36239	100271349
HGNC:3624	2220
HGNC:36240	100216339
HGNC:36241	646737
HGNC:36242	100130347
HGNC:36243	100271568
HGNC:36244	643101
HGNC:36245	100270988
HGNC:36246	100271627
HGNC:36247	100271206
HGNC:36248	100129982
HGNC:36249	100271470
HGNC:3625	8547
HGNC:36250	100271329
HGNC:36251	402716
HGNC:36252	100271508
HGNC:36253	442217
HGNC:36254	100271576
HGNC:36255	100271018
HGNC:36256	100271516
HGNC:36257	100129867
HGNC:36258	100131205
HGNC:36259	100271177
HGNC:36260	100271303
HGNC:36261	100271112
HGNC:36262	100271299
HGNC:36263	344471
HGNC:36264	390228
HGNC:36265	100270919
HGNC:36266	285053
HGNC:36267	100271253
HGNC:36268	100270853
HGNC:36269	100271632
HGNC:3627	2221
HGNC:36270	100270866
HGNC:36271	642531
HGNC:36272	100271292
HGNC:36273	100271229
HGNC:36274	284230
HGNC:36275	100271198
HGNC:36276	100271617
HGNC:36277	100271645
HGNC:36278	100128115
HGNC:36279	100271014
HGNC:36280	100271305
HGNC:36281	100128664
HGNC:36282	100271528
HGNC:36283	100271232
HGNC:36284	100271640
HGNC:36285	100271006
HGNC:36286	644119
HGNC:36287	100131863
HGNC:36288	347544
HGNC:36289	440027
HGNC:3629	2222
HGNC:36290	100130523
HGNC:36291	392748
HGNC:36292	100132645
HGNC:36293	100271260
HGNC:36294	100271633
HGNC:36295	100271432
HGNC:36296	100271380
HGNC:36297	100271222
HGNC:36298	100131358
HGNC:36299	100129102
HGNC:363	205
HGNC:36300	554234
HGNC:36301	644907
HGNC:36302	100270978
HGNC:36303	100270986
HGNC:36304	728693
HGNC:36305	100271557
HGNC:36306	100271160
HGNC:36307	650059
HGNC:36308	100131055
HGNC:36309	100128305
HGNC:3631	2224
HGNC:36310	645918
HGNC:36311	440487
HGNC:36312	727826
HGNC:36313	644627
HGNC:36314	100271535
HGNC:36315	100271521
HGNC:36316	100128710
HGNC:36317	100271365
HGNC:36318	100271011
HGNC:36319	100271077
HGNC:3632	343332
HGNC:36320	100130495
HGNC:36321	100271548
HGNC:36322	732199
HGNC:36323	100270886
HGNC:36324	100271641
HGNC:36325	646532
HGNC:36326	644834
HGNC:36327	644103
HGNC:36328	100133193
HGNC:36329	100270893
HGNC:3633	619190
HGNC:36330	647112
HGNC:36331	100271149
HGNC:36332	100271107
HGNC:36333	100271581
HGNC:36334	100270869
HGNC:36335	390158
HGNC:36336	100271478
HGNC:36337	728523
HGNC:36338	100271596
HGNC:36339	100270984
HGNC:3634	2227
HGNC:36340	100271085
HGNC:36341	100271137
HGNC:36342	100271271
HGNC:36343	100271034
HGNC:36344	645054
HGNC:36345	727747
HGNC:36346	100271027
HGNC:36347	100271045
HGNC:36348	100216341
HGNC:36349	100131481
HGNC:3635	2228
HGNC:36350	343184
HGNC:36351	391504
HGNC:36352	442108
HGNC:36353	100271194
HGNC:36354	728538
HGNC:36355	100271458
HGNC:36356	728179
HGNC:36357	100271245
HGNC:36358	100271037
HGNC:36359	100271236
HGNC:3636	2229
HGNC:36360	100271278
HGNC:36361	100271375
HGNC:36362	391462
HGNC:36363	100128004
HGNC:36364	729236
HGNC:36365	220433
HGNC:36366	100131160
HGNC:36367	100270899
HGNC:36368	400156
HGNC:36369	651249
HGNC:3637	54051
HGNC:36370	442426
HGNC:36371	100270952
HGNC:36372	100271648
HGNC:36373	642641
HGNC:36374	646785
HGNC:36375	100270867
HGNC:36376	391168
HGNC:36377	100271110
HGNC:36378	100270939
HGNC:36379	100271087
HGNC:3638	2230
HGNC:36380	100270977
HGNC:36381	100132400
HGNC:36382	392505
HGNC:36383	100270966
HGNC:36384	100271319
HGNC:36385	100129180
HGNC:36386	100128535
HGNC:36387	100130374
HGNC:36388	100271437
HGNC:36389	100270827
HGNC:36390	100270934
HGNC:36391	647155
HGNC:36392	401640
HGNC:36393	441073
HGNC:36394	100271043
HGNC:36395	643220
HGNC:36396	100129584
HGNC:36397	653079
HGNC:36398	100270997
HGNC:36399	643974
HGNC:364	206
HGNC:3640	2231
HGNC:36400	645630
HGNC:36401	100271090
HGNC:36402	100270979
HGNC:36403	100271213
HGNC:36404	220717
HGNC:36405	129841
HGNC:36406	100129552
HGNC:36407	100270854
HGNC:36408	100270925
HGNC:36409	100270964
HGNC:3641	2216
HGNC:36410	100270913
HGNC:36411	100131672
HGNC:36412	100130286
HGNC:36413	100129902
HGNC:36414	100270991
HGNC:36415	133748
HGNC:36416	100271327
HGNC:36417	100131083
HGNC:36418	727865
HGNC:36419	100132382
HGNC:3642	2232
HGNC:36420	100271300
HGNC:36421	100271354
HGNC:36422	729679
HGNC:36423	376693
HGNC:36425	100270944
HGNC:36426	100128807
HGNC:36427	645296
HGNC:36428	388532
HGNC:36429	100271445
HGNC:3643	2233
HGNC:36430	100270989
HGNC:36431	100271396
HGNC:36432	100271226
HGNC:36433	100271167
HGNC:36434	100271170
HGNC:36435	100270874
HGNC:36436	100271330
HGNC:36437	100271386
HGNC:36438	100271071
HGNC:36439	646898
HGNC:3644	2234
HGNC:36440	401895
HGNC:36441	100271224
HGNC:36442	100270754
HGNC:36443	100271625
HGNC:36444	100129306
HGNC:36445	729146
HGNC:36446	100270864
HGNC:36447	100270916
HGNC:36448	400055
HGNC:36449	643960
HGNC:36450	100271424
HGNC:36451	730187
HGNC:36452	100271560
HGNC:36453	100271453
HGNC:36454	100271498
HGNC:36455	100129061
HGNC:36456	442158
HGNC:36457	100271297
HGNC:36458	100131173
HGNC:36459	100271016
HGNC:3646	
HGNC:36460	728501
HGNC:36461	391738
HGNC:36462	441876
HGNC:36463	388907
HGNC:36464	100271550
HGNC:36465	100271630
HGNC:36466	100270935
HGNC:36467	728700
HGNC:36468	100270858
HGNC:36469	100271105
HGNC:3647	2235
HGNC:36470	100271461
HGNC:36471	100129599
HGNC:36472	100271080
HGNC:36473	100132047
HGNC:36474	100271422
HGNC:36475	100191039
HGNC:36476	100271179
HGNC:36477	100271505
HGNC:36478	100271263
HGNC:36479	100129542
HGNC:3648	2236
HGNC:36480	100271637
HGNC:36481	100271247
HGNC:36482	390206
HGNC:36483	645958
HGNC:36484	100270847
HGNC:36485	644166
HGNC:36486	391175
HGNC:36487	100271283
HGNC:36488	100271525
HGNC:36489	391102
HGNC:3649	10116
HGNC:36490	100271591
HGNC:36491	100271587
HGNC:36492	100270942
HGNC:36493	643205
HGNC:36494	643949
HGNC:36495	729500
HGNC:36496	100271135
HGNC:36497	100271456
HGNC:36498	441641
HGNC:36499	100270890
HGNC:365	26289
HGNC:3650	2237
HGNC:36500	100129650
HGNC:36501	100270897
HGNC:36502	100271068
HGNC:36503	644309
HGNC:36504	100128936
HGNC:36505	441744
HGNC:36506	100271153
HGNC:36507	645257
HGNC:36508	730029
HGNC:36509	100270937
HGNC:3651	645931
HGNC:36510	100271154
HGNC:36511	100271367
HGNC:36512	392382
HGNC:36513	644972
HGNC:36514	100271530
HGNC:36515	728088
HGNC:36516	100132291
HGNC:36517	100271611
HGNC:36518	440732
HGNC:36519	100271083
HGNC:36520	645441
HGNC:36521	100271251
HGNC:36522	390183
HGNC:36523	100271655
HGNC:36524	100271360
HGNC:36525	100271053
HGNC:36526	100270753
HGNC:36527	100270995
HGNC:36528	100271523
HGNC:36529	100270954
HGNC:36530	100271378
HGNC:36531	392424
HGNC:36532	100271546
HGNC:36533	442723
HGNC:36534	100270948
HGNC:36535	100271125
HGNC:36536	100270959
HGNC:36537	100271401
HGNC:36538	100129657
HGNC:36539	646710
HGNC:36540	100271512
HGNC:36541	402214
HGNC:36542	100271192
HGNC:36543	285900
HGNC:36544	100271605
HGNC:36545	441878
HGNC:36546	650901
HGNC:36547	100271393
HGNC:36548	100131548
HGNC:36549	100271057
HGNC:3655	2241
HGNC:36550	100270878
HGNC:36551	100271537
HGNC:36552	649946
HGNC:36553	100270840
HGNC:36554	100271097
HGNC:36555	441781
HGNC:36556	127545
HGNC:36557	100270832
HGNC:36558	100270856
HGNC:36559	100128408
HGNC:3656	26509
HGNC:36560	100271119
HGNC:36561	100271240
HGNC:36562	100271340
HGNC:36563	100271440
HGNC:36564	100271439
HGNC:36565	100128030
HGNC:36566	100271276
HGNC:36567	644022
HGNC:36568	391701
HGNC:36569	100271482
HGNC:3657	2242
HGNC:36570	100271377
HGNC:36571	729188
HGNC:36572	647094
HGNC:36573	100130786
HGNC:36574	653156
HGNC:36575	642828
HGNC:36576	729277
HGNC:36577	100271474
HGNC:36578	100271047
HGNC:36579	100270968
HGNC:3658	26998
HGNC:36580	100271295
HGNC:36581	100271203
HGNC:36582	388621
HGNC:36583	344178
HGNC:36584	196188
HGNC:36585	100271103
HGNC:36586	645846
HGNC:36587	100270927
HGNC:36588	100271041
HGNC:36589	644862
HGNC:3659	9638
HGNC:36590	644198
HGNC:36591	729677
HGNC:36592	100271039
HGNC:36593	402342
HGNC:36594	100128377
HGNC:36595	100271352
HGNC:36596	646255
HGNC:36597	100132795
HGNC:36598	100271408
HGNC:36599	646538
HGNC:3660	9637
HGNC:36600	731741
HGNC:36601	729611
HGNC:36602	646108
HGNC:36603	646819
HGNC:36604	100270906
HGNC:36605	100270839
HGNC:36606	729780
HGNC:36607	100271476
HGNC:36608	283412
HGNC:36609	100132127
HGNC:3661	2243
HGNC:36610	100271061
HGNC:36611	100131085
HGNC:36612	100271187
HGNC:36613	392447
HGNC:36614	645979
HGNC:36615	100128617
HGNC:36616	100270862
HGNC:36617	100271228
HGNC:36618	441726
HGNC:36619	100270920
HGNC:3662	2244
HGNC:36620	100129991
HGNC:36621	100128351
HGNC:36622	645962
HGNC:36623	100271361
HGNC:36624	100271420
HGNC:36625	100271623
HGNC:36626	100271562
HGNC:36627	391019
HGNC:36628	100271429
HGNC:36629	100127924
HGNC:3663	2245
HGNC:36630	728380
HGNC:36631	100271322
HGNC:36632	649299
HGNC:36633	100271092
HGNC:36634	100129517
HGNC:36635	100133054
HGNC:36636	100271001
HGNC:36637	100129808
HGNC:36638	730747
HGNC:36639	130865
HGNC:3664	221472
HGNC:36640	389428
HGNC:36641	400141
HGNC:36642	100270975
HGNC:36643	100270876
HGNC:36644	100271172
HGNC:36645	100271398
HGNC:36646	392262
HGNC:36647	100270990
HGNC:36648	100271325
HGNC:36649	643906
HGNC:3665	2246
HGNC:36650	130429
HGNC:36651	100270892
HGNC:36652	647201
HGNC:36653	391845
HGNC:36654	646909
HGNC:36655	100270888
HGNC:36656	439954
HGNC:36657	645713
HGNC:36658	100271622
HGNC:36659	100271020
HGNC:3666	2255
HGNC:36660	100131913
HGNC:36661	100127999
HGNC:36662	133569
HGNC:36663	100270918
HGNC:36664	100271073
HGNC:36665	100270889
HGNC:36666	730061
HGNC:36667	100130300
HGNC:36668	100271565
HGNC:36669	120318
HGNC:3667	2256
HGNC:36670	100271132
HGNC:36671	100131759
HGNC:36672	100271413
HGNC:36673	100270845
HGNC:36674	100271233
HGNC:36675	100271571
HGNC:36676	100271200
HGNC:36677	100271636
HGNC:36678	100270961
HGNC:36679	391850
HGNC:3668	2257
HGNC:36680	389141
HGNC:36681	391165
HGNC:36682	100129332
HGNC:36683	646269
HGNC:36684	727970
HGNC:36685	392501
HGNC:36686	100270953
HGNC:36687	100270974
HGNC:36688	100129634
HGNC:36689	100271466
HGNC:36690	729274
HGNC:36691	100271593
HGNC:36692	440992
HGNC:36693	729258
HGNC:36694	644996
HGNC:36695	440737
HGNC:36696	391719
HGNC:36697	100271545
HGNC:36698	100270987
HGNC:36699	100271055
HGNC:367	8165
HGNC:3670	2258
HGNC:36700	440991
HGNC:36701	100271100
HGNC:36702	100271509
HGNC:36703	100130929
HGNC:36704	100131866
HGNC:36705	100130802
HGNC:36706	642451
HGNC:36707	644790
HGNC:36708	100131143
HGNC:36709	644154
HGNC:3671	2259
HGNC:36710	388556
HGNC:36711	100271164
HGNC:36712	645157
HGNC:36713	392497
HGNC:36714	100271042
HGNC:36715	100127893
HGNC:36716	100271215
HGNC:36717	100271258
HGNC:36718	100271558
HGNC:36719	727997
HGNC:3672	8823
HGNC:36720	100271201
HGNC:36721	646175
HGNC:36722	100271489
HGNC:36723	100271465
HGNC:36724	642687
HGNC:36725	100271564
HGNC:36726	728134
HGNC:36727	100271457
HGNC:36728	100270825
HGNC:36729	100271492
HGNC:3673	8822
HGNC:36730	100270865
HGNC:36731	120872
HGNC:36732	100271433
HGNC:36733	653147
HGNC:36734	100271116
HGNC:36735	100271471
HGNC:36736	100271302
HGNC:36737	729097
HGNC:36738	100131396
HGNC:36739	646189
HGNC:3674	8817
HGNC:36740	100270850
HGNC:36741	100271362
HGNC:36742	100270875
HGNC:36743	646433
HGNC:36744	146053
HGNC:36745	100271371
HGNC:36746	100271009
HGNC:36747	100271451
HGNC:36748	100271586
HGNC:36749	100271418
HGNC:3675	9965
HGNC:36750	729760
HGNC:36751	100271639
HGNC:36752	728139
HGNC:36753	642738
HGNC:36754	646483
HGNC:36755	100132547
HGNC:36756	643863
HGNC:36757	100130980
HGNC:36758	729909
HGNC:36759	100129243
HGNC:3676	2247
HGNC:36760	644464
HGNC:36761	646527
HGNC:36762	729123
HGNC:36763	100130239
HGNC:36764	100271358
HGNC:36765	100271159
HGNC:36766	100129645
HGNC:36767	100271131
HGNC:36768	390848
HGNC:36769	100270836
HGNC:3677	26281
HGNC:36770	645998
HGNC:36771	100271002
HGNC:36772	100271070
HGNC:36773	100271359
HGNC:36774	100128605
HGNC:36775	391833
HGNC:36776	100271441
HGNC:36777	729955
HGNC:36778	441154
HGNC:36779	100270938
HGNC:3678	26291
HGNC:36780	100128347
HGNC:36781	100271500
HGNC:36782	100270957
HGNC:36783	100271315
HGNC:36784	100271243
HGNC:36785	100270881
HGNC:36786	646417
HGNC:36787	100271334
HGNC:36788	100271324
HGNC:36789	100128140
HGNC:3679	27006
HGNC:36790	100271428
HGNC:36791	100271646
HGNC:36792	100127963
HGNC:36793	100271312
HGNC:36794	100271182
HGNC:36795	100270946
HGNC:36796	729308
HGNC:36797	642741
HGNC:36798	100271022
HGNC:36799	341356
HGNC:368	11216
HGNC:3680	8074
HGNC:36800	100271081
HGNC:36801	645968
HGNC:36802	100271121
HGNC:36803	100271650
HGNC:36804	729662
HGNC:36805	100216338
HGNC:36806	152663
HGNC:36807	100131020
HGNC:36808	728576
HGNC:36809	388524
HGNC:3681	2248
HGNC:36810	400652
HGNC:36811	100271404
HGNC:36812	100271321
HGNC:36813	100271555
HGNC:36814	100271506
HGNC:36815	728128
HGNC:36816	100132061
HGNC:36817	100271146
HGNC:36818	100271273
HGNC:36819	100129004
HGNC:3682	2249
HGNC:36820	100271036
HGNC:36821	402057
HGNC:36822	100270982
HGNC:36823	100271309
HGNC:36824	100271339
HGNC:36825	100270904
HGNC:36826	100271533
HGNC:36827	100131535
HGNC:36828	100270917
HGNC:36829	100271287
HGNC:3683	2250
HGNC:36830	100271402
HGNC:36831	100271145
