Appendix S1 Time series of the long-term experiment,,,,,,,,,,,,,,,,,,,,,,,
Worksheet 3 Transformed time series used in our Nature 2008 paper (species abundances and nutrients),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Note for those who wish to make use of these freely available data in their publications or presentations: ,,,,,,,,,,,,,,,,,,,,,,,
please cite the Ecology Letters publication of Beninca et al. as source of the data,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Day Number,Cyclopoids,Calanoids ,Rotifers,Protozoa,Nanophytoplankton,Picophytoplankton,Filamentous diatoms,Ostracods,Harpacticoids,Bacteria,Total Dissolved Inorganic Nitrogen,Soluble reactive phosphorus,,,,,,,,,,,
2112.2,,,-0.188060881,0.64862465,0.267016109,-0.397541772,-0.764716296,-1.158594807,-0.098443502,-0.513199375,-1.009851651,-0.608861229,,,,,,,,,,,
2115.5,,,-0.027910887,1.219476681,0.787818734,-0.84865908,-0.556741196,-1.261975104,-0.353282252,-0.343326907,-0.86569918,-0.58965769,,,,,,,,,,,
2118.8,,,-0.039420626,0.840866366,0.069206648,-0.360680147,-0.07824378,-1.586471025,-0.954525601,-0.027689193,-0.667153243,-0.502243291,,,,,,,,,,,
2122.2,,,-0.053764959,0.951169735,-0.848854069,-0.106474536,0.76271799,-1.770294767,-0.353982227,-0.717205126,-0.233941152,0.182934539,,,,,,,,,,,
2125.6,,,-0.366807036,2.480050272,0.618359991,-0.155131392,-0.079545265,-1.040000022,-0.273236697,-0.292976427,-0.090765695,0.441238605,,,,,,,,,,,
2128.9,,,0.203348274,1.953482641,1.056062954,-0.964257877,0.162198396,0.35078745,1.699196713,0.390324803,-0.594554119,0.110432727,,,,,,,,,,,
2132.3,,,-0.027622663,0.173820146,0.7657802,-0.251577641,-0.033010696,0.440396847,0.919614528,0.148317133,-1.059485082,-0.202314485,,,,,,,,,,,
2135.6,,,-0.151666672,2.154793678,1.040311214,0.183269147,0.226630661,0.358079252,1.122013695,-0.309373572,-0.443060898,0.429315127,,,,,,,,,,,
2138.9,,,-0.265049738,1.438353699,1.546649084,-0.048946008,-0.217490989,0.869971824,0.467472926,0.349755591,0.153535154,0.905629885,,,,,,,,,,,
2142.3,,,1.18324329,0.295562768,0.505019402,-0.635341341,-0.301958634,0.270291291,0.021267301,0.893919585,0.460155814,1.053839469,,,,,,,,,,,
2145.7,,,1.320263846,-0.208338295,-0.410840372,-1.205727341,1.30675334,-0.591101703,-0.604281981,1.236939742,0.643161145,1.14018283,,,,,,,,,,,
2149,,,1.028989002,-0.331851545,-0.051818778,-0.652374396,1.910354862,-0.73918431,-0.853433397,1.069423724,0.243698393,1.066956,,,,,,,,,,,
2152.3,,,-0.066674439,-0.322121143,0.449474159,-0.158878811,1.973866511,-0.547595375,0.126314879,0.455790412,-1.456016725,0.802072861,,,,,,,,,,,
2155.7,,,-0.197244184,0.313026171,0.332581092,0.150272372,2.213463763,-0.575664724,-0.124545686,0.365328713,-1.225573904,0.877871333,,,,,,,,,,,
2159.1,,,-0.23195837,0.317235195,-0.036792343,-0.019254744,3.258806872,-0.846948945,0.406751354,0.350347896,-0.480288316,1.079411468,,,,,,,,,,,
2162.4,,,-0.172585719,0.04719273,0.599010579,-0.201856452,3.0226162,-0.807887464,0.608568343,0.26179088,0.040575173,1.233310136,,,,,,,,,,,
2165.8,,,-0.08400632,0.134918422,1.07317055,-0.155646608,0.863288113,-0.319795408,0.25591616,-0.015306848,0.440396107,1.369788118,,,,,,,,,,,
2169.1,,,-0.221403521,0.142130106,1.156456039,-0.44366167,0.51187176,-0.06802716,0.397658914,0.347574008,0.426025291,1.430054609,,,,,,,,,,,
2172.4,,,-0.208545766,-0.189902396,1.205768981,-0.334910442,0.658383989,-0.134259026,0.133031294,1.035254426,0.279887864,1.46606197,,,,,,,,,,,
2175.8,,,-0.158917895,-0.218826397,1.216690042,-0.297032098,0.846329238,-0.153010818,0.131229012,0.937967795,-0.153483614,1.91866476,,,,,,,,,,,
2179.2,,,-0.409400224,-0.518286573,1.31541094,-0.287859636,1.201551484,0.90392142,1.265343564,1.529196054,-1.722859201,2.995566793,,,,,,,,,,,
2182.5,,,-0.559574003,-1.459534314,1.344850541,-0.228889657,1.07880431,0.172692482,0.062190775,0.145911301,-2.404145938,2.99961831,,,,,,,,,,,
2185.8,,,-0.565650737,-1.459534314,0.786486214,-0.209255381,0.390380842,0.593137873,1.336406024,1.103428488,-2.205757479,1.281999605,,,,,,,,,,,
2189.2,,,-0.420509629,-1.459534314,-0.1539428,-0.117016559,-0.906121648,0.664878817,1.519375559,0.36944719,-0.222303602,-0.900370883,,,,,,,,,,,
2192.6,,,-0.374773031,-1.459534314,0.053724345,0.238899916,-0.767478378,-0.252798455,-0.30403623,0.322061243,3.83092046,-0.22770368,,,,,,,,,,,
2195.9,,,-0.493150774,-1.459534314,-0.061633808,0.165926781,-0.193972682,-1.798660653,-2.069411889,-0.73524338,4.619973886,-0.045172339,,,,,,,,,,,
2199.3,,,-0.949532417,-1.459534314,-0.162687746,-0.076429098,-0.521559544,-0.961637034,-0.777409364,0.261291241,4.023050293,-0.219202896,,,,,,,,,,,
2202.6,,,-0.854074549,-1.459534314,-0.265169165,0.078133548,-1.467527173,-0.733249368,-0.477121412,0.416875342,3.111275723,-0.485224442,,,,,,,,,,,
2205.9,,,-0.795988682,0.638905539,0.23743447,0.186377594,,-0.320043524,-0.616261824,-0.410859069,1.403121962,-0.937492318,,,,,,,,,,,
2209.3,,,-0.898298444,-0.113501506,-0.170278745,0.28089083,,-0.662665861,-0.851445367,-1.210685193,-0.217316065,-1.351882387,,,,,,,,,,,
2212.7,,,-0.813557955,-1.459534314,-0.342564274,0.166666456,,-0.970576302,-0.954280055,-0.874221538,0.99407987,-1.291363346,,,,,,,,,,,
2216,,,-0.798947171,-1.459534314,0.194415796,0.28156633,,-0.856921073,-0.550717392,0.350400503,2.059161521,-1.208365312,,,,,,,,,,,
2219.3,,,-0.789621414,1.960326995,1.914417994,0.74513921,,-0.911423237,-0.733183654,0.298576554,2.708534011,-1.109842054,,,,,,,,,,,
2222.7,,,-0.661401316,1.08066699,1.163352673,0.899535364,,-0.917162425,-0.424828424,0.207574186,3.055146454,-1.037795214,,,,,,,,,,,
2226.1,,,-0.257150024,-0.517676537,-0.436209726,1.697254784,,-0.900233683,-0.648055477,0.23110167,2.53047093,-1.124213229,,,,,,,,,,,
2229.4,,,0.298801683,-0.894403442,-1.387789811,1.711142613,,-0.814979094,-0.873435842,0.332423658,1.500265252,-1.275940412,,,,,,,,,,,
2232.8,,,1.569698877,-0.75155828,-1.387789811,1.633786004,,-1.103238471,-0.992724194,0.486672096,1.048560239,-0.825714281,,,,,,,,,,,
2236.1,,,1.67733249,-0.408230978,-1.387789811,1.796988003,,-1.048682378,-1.295981244,0.657649735,0.737601707,-0.382590799,,,,,,,,,,,
2239.4,,,1.334284099,-0.363087348,-1.387789811,1.769407865,,-1.027047368,-1.274851467,0.828138819,0.410241371,-0.529549249,,,,,,,,,,,
2242.8,,,1.429078821,-0.498832771,-0.570247227,1.481524435,,-1.338462516,-0.789797609,0.986314741,0.053033199,-1.282619129,,,,,,,,,,,
2246.2,,,1.61375577,-0.72695568,-0.4062279,1.339037571,,-1.126352272,-0.728210992,1.113201916,-0.705105152,-0.90855666,,,,,,,,,,,
2249.5,,,1.37384467,-1.459534314,-0.5081853,0.775615508,,-1.123651586,-0.861447972,1.195255411,-2.276347917,-0.227214282,,,,,,,,,,,
2252.8,,,0.98993711,-1.459534314,-0.593927494,0.150521322,,-1.058611894,-0.742328663,0.979045164,-2.722066918,-0.156579843,,,,,,,,,,,
2256.2,,,1.021162408,-1.459534314,-0.51998163,0.300110465,,-0.601789051,-0.860743066,-0.869760486,-2.6438121,-0.256786537,,,,,,,,,,,
2259.6,,,0.332634451,-1.459534314,-0.123021899,0.192279365,,-0.191223196,-0.724494207,-0.728707633,-2.531633585,-0.331554408,,,,,,,,,,,
2262.9,,,0.075858251,-1.459534314,-0.280858368,0.260244012,,-0.022525763,-0.67592824,-0.117437634,-2.372555341,-0.374749008,,,,,,,,,,,
2266.3,,,-0.360892711,-1.091227534,-0.216841499,-0.463789227,,-0.534152993,-1.436544153,-0.184647069,-2.374931028,-0.480417773,,,,,,,,,,,
2269.6,,,-0.645389838,-0.103532139,1.041933466,-0.209665924,,-0.750150911,-0.728048526,0.002350094,-2.661645554,-0.802050402,,,,,,,,,,,
2272.9,,,-0.688561368,0.788778243,-0.078735518,-0.062351949,,-0.302067117,-0.499249198,0.545255691,-1.350297387,-0.821545927,,,,,,,,,,,
2276.3,,,-0.830319003,0.538576061,-0.616300657,0.614172196,,-0.105333257,-0.374732629,0.183290864,3.486016113,0.157461263,,,,,,,,,,,
2279.7,,,-1.113990803,0.393279995,-0.055895341,0.795068125,,-0.900755616,-1.258248199,0.130269293,4.710374115,0.427397364,,,,,,,,,,,
2283,,,-0.690839757,-0.01317505,0.228615326,0.500446907,,-1.000915996,-1.691188695,-1.127230939,4.805418768,-0.169369051,,,,,,,,,,,
2286.3,,,-0.945750363,0.188530928,-0.147853069,-0.143664596,,-0.939155396,-1.669816202,-0.822554706,4.819689591,-0.964997873,,,,,,,,,,,
2289.7,,,-0.297313571,1.32192305,0.045987884,-0.238109129,,-0.950162301,-0.666008128,0.104023662,3.510150256,1.577561746,,,,,,,,,,,
2293.1,,,-0.669946213,0.304739595,0.48180134,0.039402733,,-1.170622157,-0.441633455,0.231895814,1.84805912,2.317071278,,,,,,,,,,,
2296.4,,,-1.237553612,-0.477716588,0.031193224,-0.133699389,,-1.071499835,-0.927230821,0.032916955,2.055851239,1.907413255,,,,,,,,,,,
2299.8,,,-0.488279201,-0.557628163,-0.066283979,-0.165943991,,1.610756942,1.916907829,0.171020989,2.268238957,1.054092881,,,,,,,,,,,
2303.1,,,-0.589449964,-0.115619516,-0.245511342,-0.338110317,,-0.274542428,0.135410139,0.024300172,1.990147705,0.414968295,,,,,,,,,,,
2306.4,,,-0.627093895,0.830820322,-0.675913294,-0.67505354,,-0.298619319,0.027028399,-0.099919629,1.359477761,-0.260967988,,,,,,,,,,,
2313.2,,,-0.684694418,2.7850735,-0.576373501,0.404193941,,0.017677338,-0.651453757,-0.171446499,-0.238108578,-0.452592897,,,,,,,,,,,
2316.5,,,-0.732871921,3.578272262,-0.073357026,0.221281183,,0.123842339,-0.724362293,-0.359006227,-0.030846401,-0.448799832,,,,,,,,,,,
2319.8,,,-0.930020885,3.756632169,-0.069723832,-0.662651105,,0.15070836,-0.276186437,-0.309854018,0.480351439,-0.442821848,,,,,,,,,,,
2323.2,,,-0.916448795,1.198197053,-1.387789811,-0.055794484,,0.760700564,-0.278778238,0.141546398,0.627585716,-0.371306037,,,,,,,,,,,
2326.6,,,-0.876823494,1.213631338,0.05852254,0.226836775,,0.93810592,-1.453904884,-0.027826835,0.690117826,-0.203689996,,,,,,,,,,,
2329.9,,,-0.914271372,1.728221125,0.467624751,-0.019912982,,1.138083185,-0.467859357,-0.597587511,0.653871563,-0.241088806,,,,,,,,,,,
2333.3,,,-0.993976982,1.241863866,0.258105102,-0.235308833,,2.082077075,-0.098170915,-0.624185918,0.395981299,-0.534861074,,,,,,,,,,,
2336.6,,,-1.032891792,0.650068807,0.168467395,-0.338465205,,1.705688535,-0.731640118,-0.396835363,0.007469727,-0.106807197,,,,,,,,,,,
2339.9,,,-1.237553612,-0.294356424,0.43776527,0.071125113,,1.484035257,-0.213690428,-0.239634966,0.932202044,-0.142677049,,,,,,,,,,,
2343.3,,,-1.163653346,0.473004506,0.391913599,-0.235858054,,0.756262875,-0.404616175,-0.250804677,2.534253768,-0.412242858,,,,,,,,,,,
2346.7,,,-0.99531326,-0.259176665,0.019641366,-0.169788936,,-0.175696331,-1.374847486,-0.374792459,3.557482784,-0.808214888,,,,,,,,,,,
2350,,,-0.871944022,-0.312458771,-1.387789811,-0.216378722,,-0.241733195,-1.363488076,-0.679142164,3.780929545,-1.009400399,,,,,,,,,,,
2353.3,,,-0.737584905,-0.127731616,-1.387789811,-0.210149567,,-0.06005192,-1.029474465,0.133840159,3.555735533,-1.066677528,,,,,,,,,,,
2356.7,,,-0.707663944,-0.028252431,-1.387789811,-0.315509269,,-0.28840601,-0.462058208,0.270889051,3.055109515,-1.119072817,,,,,,,,,,,
2360.1,,,-0.688670258,0.177128766,-1.387789811,-0.173590292,,-0.516596828,-0.354319101,0.583870116,2.307912545,-1.162514561,,,,,,,,,,,
2363.4,,,-0.691038269,0.235323265,-1.387789811,-0.159649833,,-0.438201202,-0.187745981,0.845340262,1.36900937,-1.193885191,,,,,,,,,,,
2366.8,,,-0.702537262,0.266934365,-1.387789811,-0.158109489,,-0.219746784,0.005430052,1.018479118,0.281109235,-1.21309572,,,,,,,,,,,
2370.1,,,-0.716476658,0.322603221,-1.387789811,-0.155708484,,-0.050003098,0.153410674,0.763691448,-0.442477955,-1.217215559,,,,,,,,,,,
2373.4,,,-0.732158812,0.118460545,-1.387789811,-0.126522585,,0.154737367,0.517901454,-0.02891984,-0.710271189,-0.832197185,,,,,,,,,,,
2376.8,,,-0.70498866,-0.534349629,-1.387789811,-0.096000144,,-0.167808125,0.057689682,0.085786629,-0.881465734,-0.453343207,,,,,,,,,,,
2380.2,,,-0.685146201,-0.126513216,-1.387789811,-0.071749266,,0.350614844,0.807120338,0.145852553,-0.797335725,-0.306065422,,,,,,,,,,,
2383.5,,,-0.817244877,-0.095736968,-1.387789811,-0.077724643,,0.76170132,0.441626326,-0.121975177,-0.609615657,-0.213765923,,,,,,,,,,,
2386.8,,,-0.969951788,-0.182865257,-1.387789811,-0.097418239,,1.183592831,0.094560197,-0.325636336,-0.915090978,-0.057040719,,,,,,,,,,,
2390.2,,,-0.951448646,-0.263557908,-1.387789811,0.123902522,,0.829141755,0.053154875,-0.577327462,-1.639157912,0.078915469,,,,,,,,,,,
2393.6,,,-0.903579293,-0.166371102,-1.387789811,0.042385693,,0.892224912,0.143342701,-0.713681081,-1.496062574,-0.091410663,,,,,,,,,,,
2396.9,,,-0.866622642,0.276025025,-1.387789811,-0.288245897,,0.787683243,0.099150912,-1.239457969,-1.047775319,-0.657276056,,,,,,,,,,,
2400.3,,,-0.834205902,0.47611535,-1.387789811,-0.258166385,,0.095354709,-0.141062967,-1.091428696,-0.652517192,-0.905718259,,,,,,,,,,,
2403.6,,,-0.799882303,0.42218519,-1.387789811,-0.074890214,,0.27948896,-0.033295841,-0.3668745,-0.265557662,-1.02114439,,,,,,,,,,,
2406.9,,,-0.770387375,0.108940569,-1.387789811,0.150913618,,-0.47018002,-0.098699156,-0.715249286,0.186435898,-0.979053865,,,,,,,,,,,
2410.3,,,-0.720160776,-0.095367751,-0.186061702,0.207938478,,0.133605607,-0.509947774,-0.490572686,0.678678111,-0.702179636,,,,,,,,,,,
2413.7,,,-0.822728428,0.422200474,0.293914525,-0.455780796,,-0.073964559,-0.245171539,-0.782173024,0.750628906,0.259828454,,,,,,,,,,,
2417,,,-0.871217673,1.227806351,0.11173514,-0.545566047,,-1.028167488,,-0.6620944,0.562464778,1.487967846,,,,,,,,,,,
2420.3,,,-0.793081653,-0.159392063,0.083867825,-0.334462375,,-0.928732793,,0.179658489,0.220068821,1.623518124,,,,,,,,,,,
2423.7,,,-0.748198835,-0.188377495,0.04879064,-0.470498496,,-0.678797499,,-0.780362618,-0.641109526,0.777287683,,,,,,,,,,,
2427.1,,,-0.766577114,-0.461283089,-0.022500966,-0.470216257,,-0.018569689,,-0.608218497,-0.989792765,0.19362768,,,,,,,,,,,
2430.4,,,-0.677099729,0.395995919,-0.090313979,-0.293315411,,-0.250221838,,-0.524818361,-0.64143532,0.267629087,,,,,,,,,,,
2433.8,,,-0.539192107,0.268771888,0.390996462,0.066117164,,0.258481639,,-0.381201221,-0.060763454,0.414759746,,,,,,,,,,,
2437.1,,,-0.464448422,0.113879054,-0.222325017,-0.31001252,,0.049286397,,0.288245998,1.189718212,0.820167727,,,,,,,,,,,
2440.4,,,-0.506611007,-0.203967857,0.13635429,1.184793544,,0.719551383,,0.298451463,1.703509208,0.999480132,,,,,,,,,,,
2443.8,,,-0.546681894,-0.329148455,-0.870351452,1.308451023,,0.003621113,,0.306707895,0.626747762,0.767470304,,,,,,,,,,,
2447.2,,,-0.720586117,-0.187891872,-1.387789811,1.293563616,,0.197475944,,0.311673978,-0.800567673,0.438271875,,,,,,,,,,,
2450.5,,,-1.031752043,-0.23222865,-1.387789811,1.168564255,,-0.746077487,,0.312278999,-0.722252899,0.221363541,,,,,,,,,,,
2453.8,,,-0.791733948,-0.285301432,-1.387789811,0.581907049,,1.520031449,,0.307705017,-0.629353682,0.05375176,,,,,,,,,,,
2457.2,,,-0.753415394,-0.418747557,-0.223191987,0.635963826,,1.782372306,,0.296343532,-0.649206953,0.091438735,,,,,,,,,,,
2460.6,,,-0.939472691,-0.620220374,0.386709473,1.338225696,,-0.022307323,,0.155588222,-0.81732146,0.203765054,,,,,,,,,,,
2463.9,,,-0.921670483,-0.279110797,0.398956377,-0.192269428,,-0.230789641,,0.998166687,-1.04574137,0.183074994,,,,,,,,,,,
2467.3,,,-0.979701853,-0.410023548,0.374457807,-0.034174566,,0.093216607,,0.680258631,-1.277024958,0.145212129,,,,,,,,,,,
2470.6,,,-0.957350888,-0.267121921,0.352711194,0.085362062,,0.012328826,,-0.08354052,-1.22358826,0.204006138,,,,,,,,,,,
2473.9,,,-0.865710765,-0.001207462,0.180993016,0.114227811,,-0.342746208,,-0.213835497,-1.061517322,0.314790822,,,,,,,,,,,
2477.3,,,-0.867483235,0.266498823,0.130012951,-0.060391938,,-0.00028115,,-0.239780584,-0.611333462,0.311112027,,,,,,,,,,,
2480.7,,,-0.894372307,0.333390446,0.123711961,-1.205727341,,0.777068467,,-0.256157651,0.021659919,0.26665225,,,,,,,,,,,
2484,,,-0.873219752,0.215135183,-1.387789811,-1.205727341,,0.578503365,,-0.195176751,-0.168184372,0.253218206,,,,,,,,,,,
2487.3,,,-0.843967628,-0.049908838,0.334256559,-0.113114439,,-0.088950105,,-0.096120987,-1.532715206,0.249479424,,,,,,,,,,,
2490.7,,,-0.849509458,0.092777548,-0.297076097,-0.744464906,,0.145245124,,-0.248721745,-1.878089408,0.238170015,,,,,,,,,,,
2494.1,,,-0.892987334,-1.459534314,-1.387789811,-1.205727341,,0.001253047,,-0.356952912,-1.092810984,0.211282254,,,,,,,,,,,
2497.4,,,-0.83977323,-0.205230327,-0.365473539,-0.482556624,,-0.371022526,,-0.21424621,-0.479233832,0.175643088,,,,,,,,,,,
2500.8,,,-0.789902253,0.674188323,0.400695441,0.051376867,,-0.453758025,,-0.341758905,0.15757235,0.12029468,,,,,,,,,,,
2504.1,,,-0.77701655,0.173679902,0.345697565,-0.044848807,,-0.171473945,,-0.158140101,0.649842996,0.061933809,,,,,,,,,,,
2507.4,,,-0.764130785,-1.459534314,0.315027832,-0.183371344,,-0.066899255,,-0.074803641,0.964480281,0.017034395,,,,,,,,,,,
2510.8,,,-0.743372646,-1.459534314,0.335616709,-0.420407254,,-0.12892503,,-0.512902776,1.014504303,0.041932808,,,,,,,,,,,
2514.2,,,-0.760644336,-1.459534314,0.403052456,-0.374938811,,-0.703140876,,-0.324793784,-0.03801424,0.529098511,,,,,,,,,,,
2517.5,,,-0.546194455,-0.746661645,0.395077404,-0.183773838,,-0.411079412,,0.147054399,-1.242706066,0.783468117,,,,,,,,,,,
2520.8,,,-0.344936791,-0.566932931,0.371035173,-0.046408905,,-0.234532694,,-0.435235936,-1.517088868,0.845158828,,,,,,,,,,,
2524.2,,,0.174304451,-0.664831269,0.209532449,-0.058015218,,-0.6331676,,-0.183948566,-1.616275235,0.86996745,,,,,,,,,,,
2527.6,,,0.497834898,-1.13385005,-0.243318106,-0.079158258,,-0.236644203,,-0.201519597,-1.566896472,0.852644906,,,,,,,,,,,
2530.9,,,0.210024969,-0.810941339,0.046021587,1.009517004,,-0.441701951,,-0.4800933,-1.47468497,0.806719993,,,,,,,,,,,
2534.3,,,-0.164977778,-0.611153272,0.360199325,1.640728072,,-0.342988518,,-0.266375097,-0.788312189,0.527399891,,,,,,,,,,,
2537.6,,,-0.278383487,-0.833297771,-0.100298242,1.780266269,,-0.681091884,,0.007748237,-0.226288688,0.121996558,,,,,,,,,,,
2540.9,,,-0.280931433,-1.459534314,-1.387789811,1.753704984,,-1.012816634,,0.267940331,-0.173213397,0.076942041,,,,,,,,,,,
2544.3,,,-0.343219597,-1.459534314,-0.468265292,1.522809217,,-0.802240498,,0.512389109,-0.137817039,0.061693866,,,,,,,,,,,
2547.7,,,-0.087613865,1.457414872,0.556173053,0.687754662,,-0.946252177,,0.031197506,0.004536053,0.167489456,,,,,,,,,,,
2551,,,-0.123034401,1.71665174,0.684776871,-0.149007113,,-0.828679288,,-0.353141126,0.193220289,0.33644724,,,,,,,,,,,
2554.3,,,-0.383235476,1.079423439,0.272552282,-0.098648153,,-0.34345438,,-0.188914096,0.059398842,0.20211683,,,,,,,,,,,
2557.7,,,-0.396017868,0.049331791,-0.394465627,-0.2100044,,-0.33898426,,-0.246486008,-0.460181919,-0.415850927,,,,,,,,,,,
2561.1,,,-0.266620198,-1.459534314,-1.387789811,-1.205727341,,-0.629245422,,-0.30643319,-0.653488499,-0.747251311,,,,,,,,,,,
2564.4,,,0.300768101,-1.459534314,-0.307089472,-0.26135698,,-0.17323181,,-0.242425649,-0.726757403,-0.914902446,,,,,,,,,,,
2567.8,,,0.534304042,-0.030131717,0.141268714,0.185323059,,0.142198603,,-0.399396795,-0.517594303,-0.749332779,,,,,,,,,,,
2571.1,,,0.446552069,0.687904175,0.240406975,0.178809974,,0.336538225,,-0.038908079,0.151363433,-0.224577328,,,,,,,,,,,
2574.4,,,0.001333217,0.072339168,0.422687677,-0.311064432,,-0.295721075,,-0.462441013,0.280982685,0.056873976,,,,,,,,,,,
2577.8,,,0.036088062,-1.459534314,0.279518793,0.101789763,,0.159453916,,0.51818613,0.073053287,0.255917195,,,,,,,,,,,
2581.2,,,-0.120673989,-1.459534314,0.128886609,0.197053088,,0.30363499,,0.087925029,-0.027314161,0.280887461,,,,,,,,,,,
2584.5,,,-0.237254888,-1.459534314,-0.080688462,0.270890836,,0.469170917,,-0.457118713,-0.035144109,0.045630036,,,,,,,,,,,
2587.8,,,-0.252381033,-1.459534314,0.363315844,-0.770094136,,0.605075296,,-0.274908977,-0.051044157,-0.006844913,,,,,,,,,,,
2591.2,,,-0.473116771,-0.931513843,0.167026309,-0.512322399,,-0.018189533,,-0.6594866,-0.096152332,0.816596553,,,,,,,,,,,
2594.6,,,-0.500792598,0.337195007,-0.080039469,-0.409385013,,-0.521184308,,-0.614831554,-0.173001829,1.094794524,,,,,,,,,,,
2597.9,,,-0.413951305,-0.451487475,-0.486296582,-0.080396229,,-0.053148292,,-0.437108841,-0.360419497,0.396205687,,,,,,,,,,,
2601.3,,,-0.371908032,-1.040950056,0.124034061,-0.206826674,,0.343428293,,2.176155806,-0.463185027,-1.164521498,,,,,,,,,,,
2604.6,,,-0.321527338,-1.459534314,0.311394574,-0.328257275,,0.022858197,,0.452377289,0.641717343,-1.158456533,,,,,,,,,,,
2607.9,,,-0.253948275,-1.459534314,0.212866368,-0.296863467,,-0.672972316,,-0.011628918,1.326753117,-1.152341927,,,,,,,,,,,
2611.3,,,-0.186749269,-1.459534314,0.039793348,-0.249787538,,-0.44356222,,-0.383092396,0.550358865,-1.111879611,,,,,,,,,,,
2614.7,,,-0.122427737,0.149147828,-0.411138827,-0.435923971,,-0.057280716,,-0.124831341,-1.061783823,-1.03375849,,,,,,,,,,,
2618,,,0.063413306,0.807355541,0.082087988,1.19901774,,0.413832486,,0.086580095,-0.951284434,-0.942736973,,,,,,,,,,,
2621.3,,,-0.140770345,0.373975095,-0.137051475,1.385744037,,0.122459487,,0.061262388,-0.77062931,-0.805897701,,,,,,,,,,,
2624.7,,,-0.690487379,-1.459534314,-1.387789811,1.296190434,,-0.717434474,,0.018014056,-0.87632774,-0.347012458,,,,,,,,,,,
2628.1,,,-0.770405042,-1.459534314,-1.387789811,1.296159937,,-0.14776511,,-0.032708293,-1.1240788,0.058566755,,,,,,,,,,,
2631.4,,,-0.738853192,-0.560417367,-0.695007856,1.540470343,,-0.045018847,,-0.07868733,-1.111844557,0.060204249,,,,,,,,,,,
2634.8,,,-0.711004385,0.422765737,-0.015143825,1.281949511,,-0.098295114,,-0.110311223,-0.998302404,-0.032807862,,,,,,,,,,,
2638.1,,,-0.75595913,0.566798486,0.158767367,-0.331384395,,-0.075416868,,-0.075932026,-0.647654858,-0.167924371,,,,,,,,,,,
2641.4,,,-0.78934777,-1.459534314,-0.19066752,-0.331384395,,-0.251092055,,-0.074600593,-0.004650434,-0.384805122,,,,,,,,,,,
2644.8,,,-0.741808041,-1.459534314,-0.151811668,-0.346001782,,0.172805801,,-0.46744614,0.32058242,-0.503038517,,,,,,,,,,,
2648.2,,,-0.802213977,-1.459534314,0.311556547,-0.554675539,,0.079564214,,-0.343756991,0.513895207,-0.556857035,,,,,,,,,,,
2651.5,,,-0.875676544,0.352382037,0.136146617,-1.205727341,,0.363331216,,0.235401891,0.523014357,-0.642394342,,,,,,,,,,,
2654.8,,,-1.019727362,2.010127277,0.31811793,-0.690202195,,0.559546131,,-0.898631356,0.275338753,-0.792282393,,,,,,,,,,,
2658.1,,,-0.976579143,1.403194419,0.414700156,-0.124495438,,0.796747381,,0.070000641,-0.273305624,-1.051302746,,,,,,,,,,,
mean,2.45835E-16,3.44506E-15,2.89107E-16,-1.08161E-15,-2.10277E-15,-1.38619E-15,-2.78497E-16,5.75503E-17,-2.79592E-17,4.10919E-17,2.73545E-17,-4.71684E-17,,,,,,,,,,,
st dev,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,
