Appendix S1 Time series of the long-term experiment,,,,,,,,,,,,,
Worksheet 1 Original time series of all species abundances measured in the experiment,,,,,,,,,,,,,
,,,,,,,,,,,,,
Note for those who wish to make use of these freely available data in their publications or presentations: ,,,,,,,,,,,,,
please cite the Ecology Letters publication of Beninca et al. as source of the data,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Day number,Cyclopoids,Calanoid copepods,Rotifers,Protozoa,Nanophytoplankton,Picophytoplankton,Filamentous diatoms,Ostracods,Harpacticoids ,Bacteria,,
26/04/93,1020,0,8.94659,0.00465,0.015,0.015470567,0.993071735,0.0456876,0.130380001,0.012000001,1.083,,
29/04/93,1023,0,9.050082857,0.00372,0.008,0.031249521,0.061182663,0.040164923,0.031200001,0,0.822,,
03/05/93,1027,0.050000001,9.024155556,0.00984,0.001,0.003873381,0.030857556,0.0047804,0.355800001,0,1.086,,
06/05/93,1030,0.100000001,9.198605714,0.04296,0.001666667,0.001594654,0.000531569,0.0047804,0.095460001,0.012000001,1.121,,
10/05/93,1034,0.202940001,3.34624,0.07902,0.002333333,0.007973432,0.199111938,0.012654,0,0,1.019,,
13/05/93,1037,0.135200001,2.26228,0.06882,0.003,0.004924058,0.398419712,0.0536648,0.060540001,0,0.986,,
17/05/93,1041,0.266540001,1.56206,0.01878,0.061,0.030882646,0.124546051,0.1613385,0.398160001,0,0.937,,
19/05/93,1043,0,1.283,0.00186,0.093,0.062241543,0.123723961,0.0348096,0.599820001,0,0.685,,
24/05/93,1048,0,0.5366,0.00186,0.006,0.020730497,0.049802464,0.167649176,0.179760001,0.060000001,0.784,,
01/06/93,1056,0.00258,0.3559,0.00744,0,0.015421592,0.062498547,1.6193124,0.0624,0.076,1.063,,
03/06/93,1058,0.01396,0.3057,0.00744,0,0.008859658,0.04980278,0.4190472,0.08802,0.074,0.986,,
07/06/93,1062,0.00344,0.0484,0,0,0.001594654,0.247742214,0.0698412,0,0.276,0.882,,
11/06/93,1066,0.01032,0.49968,0,0,0.020730497,0.015387058,0.0571428,0.06612,0.386,1.07,,
17/06/93,1072,0.01912,0.62462,0.00186,0.0483,0.007800188,0.019578451,0.1428792,0.0312,0.258,0.699,,
23/06/93,1078,0.004257,0.76357,0,0,0.012719059,0.031126495,0.5238312,0.003069,0.2802,0.573,,
24/06/93,1079,0.002838,0.990891,0.006732,0,0,0.122621513,,0,0.0396,0.821,,
27/06/93,1082,0.015939,1.371066,0.003069,0,0.003555119,0.227526605,0.047619,0.048411,0.099,0.873,,
02/07/93,1087,0.001419,1.585617,0.013167,0,0.061557741,0.495933445,0.285714,0,0.099,0.859,,
05/07/93,1090,0.02904,1.890434,0.083061,0,0.001945436,0.985519274,0,0,0.0792,0.891,,
08/07/93,1093,0,1.951099,0.299412,0,0.00088878,1.078033207,0,0,0.0198,1.531,,
13/07/93,1098,0,1.0918,0.768072,0,0.000487104,0.987487654,0.06882,0.003069,0,1.291,,
15/07/93,1100,0,0.621412,0.693669,0,0.365219086,0.076171853,0,0,0.0033,1.73,,
19/07/93,1104,0,0.856642,1.83549,0,0.007720826,0.006118296,0,0,0.0198,1.005,,
22/07/93,1107,0.001419,0.25707,0.518325,0,0.006408691,0.002868593,0.00111,0,0.0798,1.103,,
26/07/93,1111,0,0.086405,0.202275,0,0.001777589,0,0,0,0.09,2.266,,
29/07/93,1114,0,0.04455,0.0186,0.3661,0.006927332,0.000968883,0.00925074,0.195111,0,1.673,,
02/08/93,1118,0.001419,0.17038,0.112194,0.611,0.009491679,0.001953065,0.00259074,0,0.0198,2.179,,
05/08/93,1121,0,0.469,0.083997,0,0.015430581,0.004894613,0,0.1467,0,1.73,,
09/08/93,1125,0.015939,0.218411,0.087066,0,0.00545241,0.015441654,0.003774,0,0.0798,1.764,,
12/08/93,1128,0.017358,0.446462,0.060066,0,0.007713675,0.003677159,0,0,0.0033,2.66,,
16/08/93,1132,0.010019,1.12292,0.103497,0.0418,0.007812249,0.109862946,0.00495726,0.054549,0.0264,3.529,,
19/08/93,1135,0,0.5749,0.01506,0,0.015400837,0.026855217,0.0007104,0,0.002,2.647,,
23/08/93,1139,0.001419,0.642182,0.047085,0.0282,0.003890872,0.003860473,0,0,0.2835,2.113,,
26/08/93,1142,0.007181,0.118051,0.003366,0.01325,0.005157312,0.04980278,0.00118326,0,0.12,1.579,,
30/08/93,1146,0.018619,0.1641,0.102831,0,0.07973268,0.42822626,0,0,0.06,2.595,,
02/09/93,1149,0.02996,0.67378,0.17034,0,0,0.247058839,,0,0.048,1.358,,
06/09/93,1153,0.06122,1.17554,0.18132,0,0.003463666,0.04980278,0.0019092,0.00186,0.026,1.046,,
09/09/93,1156,0.12106,1.0443,0.14556,0,0.000972707,0.030885693,0.0287712,0,0.086,0.951,,
13/09/93,1160,0.03566,0.95202,0.0714,0.0602,0.000487104,0.016844749,0.1428792,0.0312,0.05,1.063,,
16/09/93,1163,0.039,1.02928,0.03924,0,0.028563019,0.015624137,0.1238316,0.02934,0.024,1.046,,
20/09/93,1167,0.04122,0.6072,0.0225,0,0.004180838,0.015441654,0,0.00558,0.086,1.029,,
23/09/93,1170,0.008,0.72674,0.00186,0,0.003890872,0.012236592,0,0.03492,0.084,0.769,,
27/09/93,1174,0.0176,0.49144,0,0,0.003986716,0.002447306,0,0.02046,0.16,0.96,,
30/09/93,1177,0.03758,0.37728,0,0,0.015563487,0.123189921,0,0.00744,0.068,1.098,,
04/10/93,1181,0.02084,0.18342,0,0,0.124029155,0.123494573,0,0.02604,0.108,1.199,,
07/10/93,1184,0.01568,0.148,0,0,1.973968267,0.330078108,0,0.00186,0.024,1.3,,
11/10/93,1188,0.06568,0.55572,0.00186,0,0.003890872,0.04980278,0.0014208,0.0093,0.024,1.48,,
14/10/93,1191,0.00774,0.66236,0.00186,0,0.003112674,0.249092102,0.0001776,0.01116,0.048,0.873,,
18/10/93,1195,0.00258,0.81452,0.00372,0,0.00088878,0.062273025,0,0.0405,0,0.96,,
21/10/93,1198,0.00344,0.82842,0.00984,0,0.013288974,0.000973031,0,0.05166,0.038,0.955,,
25/10/93,1202,0.00172,1.33156,0.3705,0,0.003234684,1.640563726,0,0.04794,0.036,0.95,,
28/10/93,1205,0,0.61656,1.08546,0,0.003890872,3.96874948,0.0071484,0.00372,0.024,1.038,,
29/10/93,1206,0.0086,0.30085,1.81425,0,0,1.987375377,,0,0,0.796,,
01/11/93,1209,0.000946,0.74223,3.81714,0.04625485,0,0.015295666,0,0.01116,0,0.554,,
04/11/93,1212,0,0.58362,5.3136,0,0.000996679,0,0,0.16902,0,0.403,,
08/11/93,1216,0,0.12748,1.9566,0.03135,0.002330482,0,0,0.1932,0.048,0.582,,
11/11/93,1219,0,0.02752,0.8184,0.0705,0.001181853,0,0,0.24816,0.048,0.41,,
15/11/93,1223,0.01118,0.02366,0.40734,0.00385,0.002227724,0.022947785,0,0.42564,0.06,0.612,,
18/11/93,1226,0.0129,0.04194,0.60744,100.491,0.003890871,0,0,0.12852,0.024,0.814,,
19/11/93,1227,0.01161,0.08961,0.58167,68.4551,0.015514609,0,0,0.11013,0.054,0.85,,
22/11/93,1230,0.01032,0.13728,0.5559,0.7523,0.00147593,0,0,0.09174,0.084,0.908,,
25/11/93,1233,0.00516,0.44254,0.38238,3.10145,0.03986634,0,0,0.09732,0.084,0.564,,
29/11/93,1237,0.0131,0.64262,0.2628,0.7529,0.247066453,0,0,0.09174,0.048,0.41,,
02/12/93,1240,0.00344,0.52806,0.20508,0.06635,0.000996679,0,0,0.18204,0.096,0.262,,
06/12/93,1244,0.0043,1.8481,0.08796,0.48315,0.003890872,0,0,0.09174,0.024,0.4785,,
09/12/93,1247,0.00086,0.76896,0.095,0.7144,0.031056875,0,0,0.07356,0.012,0.695,,
13/12/93,1251,0.00086,0.97228,0.19554,0.023860429,0,0.006713804,0,0.03492,0,0.736,,
16/12/93,1254,0.00086,1.21664,0.08928,0,0.001993358,0.000984162,0,0,0,0.777,,
20/12/93,1258,0,0.90698,0.00744,0,0.003890872,0.247066458,0,0.06612,0.036,0.6635,,
22/12/93,1260,0.01138,0.82906,0.00966,0.270912986,0.0200057,0.360977709,0,0.07356,0.036,0.55,,
28/12/93,1266,0.00172,1.32812,0.00372,0,0.003720879,1.781133174,0,0.09546,0.048,0.97,,
30/12/93,1268,0.00344,1.71098,0.00372,0,0.003890872,3.953064041,0,0.00372,0,1.39,,
03/01/94,1272,0.00172,1.62004,0,0,0.003890872,3.942077094,0,0,0.048,0.882,,
06/01/94,1275,0.00172,1.15104,0.00186,0.0282,0.030883309,1.529571295,0,0.0312,0.036,0.146,,
10/01/94,1279,0.0043,2.56944,0.03642,0,0.123533234,1.989753842,0,0,0.074,0.328,,
13/01/94,1282,0.00086,0.99528,0.1674,0,0.253902981,1.468628048,0,0,0,0.305,,
17/01/94,1286,0.00258,0.84898,0.4662,0.0235,0.198229014,1.254272187,0,0.02934,0.036,0.325,,
20/01/94,1289,0,1.90884,1.93506,0,0.206489265,0.199211071,0,0,0,0.439,,
24/01/94,1293,0.00086,1.71276,0.87504,0,0.049557254,0.14328314,0,0.0312,0,0.467,,
27/01/94,1296,0.00172,1.66756,0.03534,0,0.061982151,0.494401567,0,0,0.036,0.47,,
31/01/94,1300,0.00466,1.5533,0.00558,0,0.030882364,0.987487654,0,0.00186,0,0.471,,
03/02/94,1303,0,0.91144,0,0,0.052975511,0.494401567,0,0,0,0.799,,
07/02/94,1307,0,0.33342,0.00594,0,0.061766617,0.247067272,0,0.00558,0.078,0.352,,
10/02/94,1310,0.00638,0.54288,0.02694,0,0.006927332,0.494133005,0,0,0.036,0.425,,
14/02/94,1314,0.00344,0.3082,0.02808,0,0.023920057,0.24777393,0,0,0.036,1.1295,,
17/02/94,1317,0.00516,0.29024,0.24468,0,0.059567257,0.030883308,0,0,0.036,1.834,,
21/02/94,1321,0.00344,0.52886,2.08014,0.2955,0.013731477,0.028679367,0,0.06054,0.036,1.2785,,
24/02/94,1324,0.0086,0.092274,2.457,0,0.000972718,0.02551185,0,0,0.003,0.723,,
28/02/94,1328,0.00724,0.4156,1.503,0,0,0.000484178,0,0,0.036,1.062,,
03/03/94,1331,0.0129,0.149974,1.9887,0,0.086779266,0.030883308,0,0,0.0006,1.401,,
07/03/94,1335,0.0172,0.29532,2.3988,0,0,0,0,0,0.0066,1.341,,
09/03/94,1337,0.0172,0.726998,4.9089,0,0.006644487,0.0005236,0,0,0.003,2.188,,
14/03/94,1342,0,0.32218,4.9374,0,0.015183138,0.0005236,0,0,0.06,3.581,,
17/03/94,1345,0,0.61876,2.8119,0.5295,0.004970789,0,0,0,0.024,1.951,,
21/03/94,1349,0.01412,0.14084,2.13342,1.015,0.001068115,0,0,0.00744,0.024,0.321,,
28/03/94,1356,0.01482,0.10674,1.08258,0.047,0.003986716,0,0,0.00372,0,0.6275,,
30/03/94,1358,0.0081,0.01174,1.20474,0,0.003986716,0,0,0,0,0.934,,
05/04/94,1364,0.00172,0.04064,3.83238,0,0.246993991,0,0,0,0.014,1.575,,
07/04/94,1366,0,0.046,4.51746,0,0.075194076,0,0,0.03306,0,1.539,,
11/04/94,1370,0,0.02352,2.50104,0,0.020751948,0,0,0.00372,0,1.0905,,
14/04/94,1373,0.01032,0.05194,1.60176,1.298,0.062252761,0,0,0.03492,0.036,1.0905,,
18/04/94,1377,0,0.06394,0.31824,0.188,0.008544919,0,0,0.00372,0,0.642,,
21/04/94,1380,0.00724,0.04546,0.3513,0.3995,0.001661122,0.004894613,0,0.06798,0.012,0.6855,,
24/04/94,1383,0.00258,0.16098,0.23232,0.119,0.003875571,0.987082659,0,0,0,0.729,,
28/04/94,1387,0.003612,0.220561,0.15309,0.127,0.002325594,0.99136352,0,0.011718,0,0.814,,
02/05/94,1391,0,0.47432,0.11232,0.0145,0.302726745,0.986235201,0,0,0.012,0.899,,
05/05/94,1394,0.00086,0.87622,0.09204,0,0.007772849,0.246709632,0,0.03306,0,0.692,,
09/05/94,1398,0.00086,0.71086,0.08214,0,0.015946864,0.992141604,0,0.0312,0,0.485,,
11/05/94,1400,0,0.74764,0.08988,0,0,1.984283153,0,0.09546,0,0.5925,,
13/05/94,1402,0,0.91654,0.2163,0,0,3.975341402,0,0.13596,0,0.7,,
16/05/94,1405,0,0.90974,0.86274,0,0,3.17553691,0,0.06612,0.036,1.029,,
19/05/94,1408,0,0.59068,3.44862,0,0,3.9547677,0,0,0.072,1.176,,
24/05/94,1413,0,0.5333,6.17955,0,0,2.640502724,0,0,0.096,1.323,,
27/05/94,1416,0,0.27424,6.9939,0,0,0.345695382,0,0,0.072,1.565,,
30/05/94,1419,0,0.05084,5.6484,0,0.007781744,0.123252842,0,0.00186,0.024,1.807,,
02/06/94,1422,0,0.24492,4.29768,0.2068,0.000590927,0,0,0.0624,0,1.1505,,
06/06/94,1426,0.00344,0.09238,0.6882,0,0,0,0,0.06984,0.048,0.494,,
09/06/94,1429,0.00172,0.23366,0.16944,1.1685,0.128481299,0,0,0.09546,0.012,0.577,,
13/06/94,1433,0.0043,0.19468,0.04287,0.0022,0.350232869,0,0,0.06984,0.048,0.66,,
16/06/94,1436,0.00258,0.29226,0.0219,0,0.002953231,0.015502214,0,0.03864,0,1.2555,,
21/06/94,1441,0.00086,0.73674,0.3306,0.29375,0.002944827,1.257751106,0,0,0.012,1.851,,
24/06/94,1444,0,0.895976,1.46358,0,0.000962898,0.499771936,0,0.010269,0.0084,1.462,,
27/06/94,1447,0,0.831226,3.648,0,0.001945436,0.06127834,0,0,0.0102,1.073,,
30/06/94,1450,0,0.293785,4.55064,0,0.001953091,0.007713555,0,0.012108,0.0108,1.575,,
04/07/94,1454,0.00688,0.286117,3.00864,0,0.001993358,0.031248382,0,0.021375,0.0114,1.756,,
07/07/94,1457,0,0.142202,1.26828,0.0731,0.024779796,0.985122561,0,0.036615,0.0084,1.423,,
11/07/94,1461,0,0.322217,1.55088,0.8764,0.008849859,0.921852231,0,0.028278,0.018,1.09,,
14/07/94,1464,0,0.14928,0,0.51935,0.003890872,1.984313607,0,0,0,1.3755,,
18/07/94,1468,0.00258,0.479232,0.56124,0,0.001945436,0.828090324,0,0.009381,0.003,1.661,,
21/07/94,1471,0.00086,0.305311,0.56688,0,0.031248566,1.984344124,0,0.01059,0.0048,1.929,,
25/07/94,1475,0.00086,0.241949,0.27426,0,0.007781744,1.976562379,0,0.003327,0.0054,2.197,,
28/07/94,1478,0.00688,0.23984,0.06378,0,0,0.124505982,0,0.001932,0.0054,1.5915,,
01/08/94,1482,0.00172,0.486453,0.02232,0.1343,0,0.055064395,0,0.00312,0.0066,0.986,,
04/08/94,1485,0.00086,0.24631,0.0279,0,0.003890872,0.030689768,0,0.006333,0.0084,1.713,,
08/08/94,1489,0.000043,0.13611,0.00372,0.0418,0.047189306,0.001931196,0,0.005961,0.0162,2.44,,
11/08/94,1492,0.00172,0.267647,0.00186,0.16695,0.134216678,0.124018922,0,0.017532,0.0072,1.7605,,
15/08/94,1496,0.00086,0.550414,0.00186,0,0.063472748,0.002349653,0,0.00093,0.0018,1.081,,
18/08/94,1499,0.00258,1.526195,0.00372,0,0.12890622,0.188306614,0,0.003492,0.018,1.522,,
22/08/94,1503,0.00344,5.01692,0.00186,0,0.013793448,1.996850372,0,0.00372,0.048,2.232,,
29/08/94,1510,0.00086,5.06116,0.00798,0,0,13.60620021,0,0.03678,0,1.522,,
01/09/94,1513,0,1.094195,0,0,0,63.99901957,0,0.00873,0.027,1.67,,
06/09/94,1518,0.00172,3.98814,0.18444,0,0,38.24747086,0,0,0.072,1.575,,
08/09/94,1520,0.0043,2.8421,0.25236,0,0,7.937498564,0,0.03306,0.098,1.48,,
12/09/94,1524,0.00344,4.22304,2.08008,1.28535,0,89.93942574,0,0,0.048,2.655,,
15/09/94,1527,0.00172,0.387775,0.93948,0,0,0.097892733,0,0.08229,0.093,3.34,,
19/09/94,1531,0.0086,0.717315,1.46196,0,0,0.123533636,0,0.1304325,0.0545,0.29805,,
22/09/94,1534,0.01204,0.418195,0.2325,0,0,0.246379842,0,0,0.42,0.29805,,
26/09/94,1538,0.00946,0.503965,0.03738,0,0,1.973653315,0,0.005817,0.0546,2.621,,
29/09/94,1541,0.00774,0.18514,0.02073,0.0209,0,2.875609816,0,0.0313575,0.0795,0.18555,,
04/10/94,1546,0.00516,0.685625,0.39846,0,0,0.82596591,0,0.00186,0.0465,1.09,,
06/10/94,1548,0.00086,0.63183,1.04112,0,0.062497333,2.156188319,0,0.026655,0.036,0.112,,
10/10/94,1552,0,0.752755,4.84578,0.0537,0.030861877,0.175777418,0,0.0483,0.054,1.15,,
13/10/94,1555,0,0.79867,0.648918,0.329,0.124994308,0.031217573,0,0.03141,0.03,1.7425,,
17/10/94,1559,0.02064,0.669717,3.7926,0.282,0.015624522,0,0,0.042255,0.0468,2.335,,
20/10/94,1562,0,0.650292,1.79676,0.094,0.024779797,0,0,0.0140715,0.0408,2.0755,,
24/10/94,1566,0,0.563407,0.51336,1.8362,0.062335968,0.247066503,0,0.053031,0.096,1.816,,
27/10/94,1569,0.00516,0.322033,0.0156,0.752,0.015624523,1.65193182,0,0.004329,0.0162,2.041,,
01/11/94,1574,0.00344,0.503424,0.29946,0.2193,0.015563487,1.898376213,0,0.036201,0.0228,2.227,,
04/11/94,1577,0,0.368614,0.67422,0,0,1.976532021,0,0.087411,0.0192,2.227,,
07/11/94,1580,0,0.19934,1.37256,0,0.396458028,0.367157012,0,0.016251,0.012,2.413,,
10/11/94,1583,0,0.05378,3.97746,0,0,0.061182663,0,0.076533,0.0156,1.6995,,
14/11/94,1587,0.00258,0.00962,1.2519,0,0.106441285,0.015295666,0,0.00936,0.006,0.986,,
18/11/94,1591,0,0.037887,1.05864,0.0235,0.124178782,0.030591331,0,0.000186,0.0336,1.051,,
21/11/94,1594,0.000086,0.028477,2.379,0,0,0.246379818,0,0.014133,0.0648,1.116,,
24/11/94,1597,0.00476,0.037016,1.0092,0,0.03088266,0.091789253,0,0.000093,0.06,0.989,,
28/11/94,1601,0.00044,0.05298,0.31164,0,0.061799994,0.102047399,0,0.003027,0.0276,0.862,,
01/12/94,1604,0.00044,0.377152,0.08964,0.115633592,4.259110445,0.122365326,0,0.008895,0.039,1.359,,
05/12/94,1608,0.00306,0.708888,0.0186,0,15.96508789,0.21484372,0,0.00936,0.0564,1.856,,
08/12/94,1611,0.00258,1.7239325,0.00372,0.1128,3.963606594,0.246706664,0,0.0142575,0.345,1.7365,,
12/12/94,1615,0.00172,4.25972,0,0.4284,0.028576374,0.030591331,0,0.02934,0.012,1.617,,
15/12/94,1618,0.00258,5.74748,0,13.04825,0,0.98880261,0,0.03306,0,2.1925,,
19/12/94,1622,0.00086,7.12936,0,3.31075,0.024777921,63.0627853,0,0.00558,0.012,2.768,,
21/12/94,1624,0,5.1651,0,0,1.773399752,50.49803662,0,0.04422,0,2.120325,,
27/12/94,1630,0.00516,3.9593,0.00204,0,0.123447403,63.94139476,0,0.1089,0,1.47265,,
29/12/94,1632,0.01032,3.5722,0.00186,0,0.494223445,38.74887843,0,0.18516,0.012,0.824975,,
02/01/95,1636,0.01032,1.5143,0,0.12985,0.41297902,31.94579699,0,0.209448,0.0264,0.1773,,
05/01/95,1639,0.00344,1.078055,0.00186,0.4674,0,0.493413329,0,0.09645,0.039,0.41815,,
09/01/95,1643,0.00946,0.43602,0,0,0,0.183578506,0,0.3404025,0.1025,0.659,,
12/01/95,1646,0.01462,1.801475,0.00558,0,0.027531808,0.107122015,0,0.29592,1.095,0.813,,
16/01/95,1650,0.02882,0.029638,0.02544,0.06265,0.44050892,0,0,0.098946,0.1318,0.967,,
19/01/95,1653,0.02624,0.012563,0.02472,5.49195,1.974883632,0.123353332,0,0.018783,0.0722,1.1065,,
23/01/95,1657,0.01378,0.013047,0.00558,7.66015,0.028576374,0.062273025,0,0.037938,0.1308,1.246,,
26/01/95,1660,0.01858,0.009591,0.00372,1.81765,0.249460012,0.124546051,0,0.055017,0.2386,0.691,,
30/01/95,1664,0.00392,0.006695,0.00186,0,0.248035234,0.030591331,0,0.136539,0.104,0.136,,
02/02/95,1667,0.00306,0.02128,0,0.094,0.394508332,0.091789253,0,0.022452,0.0338,0.261,,
06/02/95,1671,0.00176,0.007757,0,0.0989,0.007764219,0.381416321,0,0.035295,0.0224,0.21,,
09/02/95,1674,0.0099,0.005947,0.00372,1.03865,0,0.494121581,0,0.169521,0.0562,0.312,,
13/02/95,1678,0.02324,0.00981,0,0,0.494125306,0.247066503,0,0.441786,0.0336,0.407,,
16/02/95,1681,0.02194,0.00936,0,0,0.055063615,0.102047399,0,1.006884,0.0596,0.45,,
20/02/95,1685,0.04542,0.015545,0.0078,0,0.013765904,0.030591331,0,0.389307,0.0536,0.182,,
23/02/95,1688,0.04558,0.066305,0.02154,1.1685,0.015441654,0.246706664,0,0.890619,0.0534,0.149,,
27/02/95,1692,0.05848,1.06256,0.08706,0.42415,0.133777604,0.246706664,0,3.87468,0.478,0.207,,
02/03/95,1695,0.02494,0.175476,0.32112,0,7.950665601,0.246706664,0,1.11717,0.0376,0.207,,
06/03/95,1699,0.01032,0.203518,0.72282,0.094,0.247061896,0.494134279,0,0.464682,0.0258,0.21,,
10/03/95,1703,0.01462,0.148012,1.28412,0.000001,0.190891251,0.222641647,0,1.145991,0.036,0.356,,
13/03/95,1706,0.01118,0.14237,1.35894,0.06265,0.124509796,0.995535612,0,1.329033,0.049,0.188,,
16/03/95,1709,0,0.054058,0.38172,5.49195,0.018696,0.015563487,0,0.281091,0.024,0.2,,
20/03/95,1713,0,0.100825,0.1152,7.66015,0.160144751,0.199209856,0,0.72072,0,0.136,,
23/03/95,1716,0,0.134581,0.72072,1.81765,0.058733938,0.493413329,0,1.891458,0.0186,0.183,,
27/03/95,1720,0,0.074581,0.46632,0.000001,0.061723702,0.31611041,0,0.01674,0.036,0.146,,
30/03/95,1723,0,0.063706,0.46884,0.094,0.16601482,0.660155057,0,0.112647,0.0126,0.12,,
03/04/95,1727,0.00044,0.113408,1.3134,0.0989,0.055063615,3.947306631,0,0.188985,0.0246,0.142,,
06/04/95,1730,0,0.150172,0.94122,1.03865,0.133777604,0.246706664,0,2.8944,0.612,0.16,,
10/04/95,1734,0.00766,0.00414,0.26274,0.519325,7.950665601,0.246706664,0,0.32754,0.0252,0.175,,
13/04/95,1737,0.000043,0.07424,0.75462,0.000001,0.247061896,0.494134279,0,1.75818,0.276,0.245,,
18/04/95,1742,0.001462,0.169132,0,0.000001,0.190891251,0.222641647,0,0.472374,0.1242,0.193,,
20/04/95,1744,0.000215,0.180785,0,0.000001,0.124509796,0.995535612,0,3.0777,0.0228,0.17,,
24/04/95,1748,0.00922,0.401107,0.00372,1.1685,0.018696,0.015563487,0,0.688251,0.021,0.176,,
27/04/95,1751,0.002322,0.0043,0,0.42415,0.160144751,0.199209856,0,1.6215,0.4464,0.674,,
02/05/95,1756,0,0.00257,0.0093,0.000001,0.058733938,0.493413329,0,1.067157,0.0756,0.226,,
04/05/95,1758,0.0075,0,0.02676,0.094,0.061723702,0.31611041,0,1.962984,0.0384,0.179,,
08/05/95,1762,0.000043,0.003027,0.02232,"0,047",0.16601482,0.660155057,0,0.7719,0.138,0.19,,
11/05/95,1765,0.00258,0.017434,0,"0,000001",0.055063615,3.947306631,0,1.4784,0.0156,0.274,,
15/05/95,1769,0,0.0017,0,0,0.179703615,2.4473064,0,0.393,0.0616,0.307,,
18/05/95,1772,0.00258,0.004634,0,0,0.137104,0.018653564,0,2.45016,0.3674,0.388,,
22/05/95,1776,0,0,0,0.33085,0.0320512,48.893768,0,1.71792,0.0438,0.36,,
24/05/95,1778,0,0,0,0.35055,0.0074784,26.6296415,0,1.20114,0.0612,0.368,,
29/05/95,1783,0,0,0.00744,0.21245,0.0475904,20.5179205,0,1.80384,0.0856,0.379,,
01/06/95,1786,0,0,0.1032,0,0.1282016,27.066193,0,2.49732,0.1686,1.159,,
06/06/95,1791,0,0,2.4306,0.11435,0.0641008,14.11433177,0,1.60836,0.0834,1.098,,
08/06/95,1793,0,0,4.9302,0.2287,0,1.16247054,0,0.191955,0.0089,1.327,,
12/06/95,1797,0,0,33.95172,0,0.006607634,0.007647859,0,0.224733,0.0378,1.53,,
15/06/95,1800,0,0,12.83634,0,0,0.06118266,0,0.677844,0.0312,1.456,,
19/06/95,1804,0,0,2.6784,0.4234,0.012013623,0.06118266,0,0.543693,0.2436,1.505,,
22/06/95,1807,0,0,1.37268,0,0.016519085,0.076478325,0,0.789615,0.108,1.505,,
26/06/95,1811,0,0,2.2779,0.2337,0,0.412982955,0,0.85254,0.132,1.554,,
29/06/95,1814,0,0,2.54754,0,0,0.321208965,0,1.7712,0.18,1.908,,
04/07/95,1819,0,0,4.48218,0,0.006607634,0.39768729,0,4.0101,0.24,1.631,,
06/07/95,1821,0,0,5.24016,0.0282,0.003303817,0.229434975,0,2.2245735,0.2361,1.354,,
10/07/95,1825,0,0,4.91976,0.0564,0,0.06118266,0,1.0281,0.342,1.622,,
13/07/95,1828,0,0,5.24556,0,0.008260249,0.06118266,0,2.54106,0.432,1.676,,
17/07/95,1832,0,0,1.1952,0,0,0.33650463,0,0.79545,0.285,1.528,,
20/07/95,1835,0,0,0.0093,0,0.013215268,0.290617635,0,1.54503,0.512,1.472,,
24/07/95,1839,0,0,0,0,0.027065993,5.045947926,0,2.15631,0.434,1.276,,
27/07/95,1842,0,0,0,0,0.040916719,9.801278218,0,1.61568,0.68,0.85,,
31/07/95,1846,0,0,0.00465,0,0.040916719,9.801278218,0,1.96074,0.498,0.7895,,
03/08/95,1849,0,0,0.004371,0,0.054767445,14.55660851,0,1.197738,0.3889,0.729,,
07/08/95,1853,0,0,0.03546,0,0.068618171,19.3119388,0,0.279117,0.4216,1.26,,
10/08/95,1856,0.19452,0,3.88032,0,0.198229014,16.6784926,0,0.55902,0.922,0.441,,
14/08/95,1860,0.0176,0,7.3716,0.3895,0.008260249,0.045886995,0,0.63474,1.276,1.682,,
17/08/95,1863,0,0.01032,12.86352,0.7011,0.006607634,0.01019711,0,0.78165,0.564,1.874,,
21/08/95,1867,0,0.0022,7.6476,0.235,0,4.055752157,0,0.88032,0.248,1.283,,
24/08/95,1870,0,0,2.9109,0.228,0,13.21446794,0,0.152745,0.1245,2.118,,
28/08/95,1874,0.00882,0.006924,0.60264,0.094,0,5.378848722,0,0.043164,0.2556,1.166,,
31/08/95,1877,0,0.001467,0.19524,0.04,0,11.95309941,0,0.187407,0.1068,1.192,,
04/09/95,1881,0,0,0.4143,0.013,0,11.20273699,0,1.167006,0.47866,0.991,,
07/09/95,1884,0,0,2.91804,0.0265,0,8.751630616,0,1.797,0.656,0.78,,
12/09/95,1889,0,0,0.9828,0.067,0,4.233672166,0,0.231003,0.32034,0.739,,
14/09/95,1891,0,0,1.08648,0.094,0,4.04636675,0,0.1373961,0.23578,0.93,,
18/09/95,1895,0,0,1.75992,0.20585,0.00088639,7.171825302,0,0.2708769,0.2291,0.934,,
21/09/95,1898,0,0,0.6417,0.094,0,0.137660985,0,0.3849963,0.3756,0.69,,
25/09/95,1902,0,0,0.70146,1.64965,0.029151908,0.038239189,0,0.1369869,0.39162,0.853,,
28/09/95,1905,0,0,0.49824,0.824825,0.025588677,1.456912104,0,0.3227361,0.62868,0.243679,,
04/10/95,1911,0.0043,0,0.36795,0,0.022025446,2.87558502,0,0.46706805,2.12734,0.45200925,,
05/10/95,1912,0.0086,0,0.23766,0.06265,0.088101784,11.4116002,0,0.6114,3.626,0.6603395,,
09/10/95,1916,0.0215,0,1.29756,0.05845,0.056637063,22.16483885,0,0.37131,0.88,0.86866975,,
12/10/95,1919,0.02924,0,1.79484,0,0.011012723,14.9228618,0,0.86079,0.008,1.077,,
